,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
487,27/8/2020,0.027,0.076222478,0.0375,0.065943402
488,28/8/2020,0.02,0.085850624,0.0485,0.085850624
489,29/8/2020,0.0275,0.076926828,0.06875,0.102505405
490,30/8/2020,0.03225,0.094781047,0.0585,0.094781047
491,3/9/2020,0.058375,0.117712936,0.067125,0.117712936
492,4/9/2020,0.14675,0.31917717,0.16675,0.31917717
493,5/9/2020,0.10575,0.243619161,0.15625,0.243619161
494,6/9/2020,0.1305,0.179515586,0.142375,0.179515586
495,7/9/2020,0.31575,0.443778199,0.35175,0.415628379
496,8/9/2020,0.4625,0.564880655,0.46325,0.564880655
497,10/9/2020,0.250875,0.352640021,0.26225,0.352640021
498,11/9/2020,0.24875,0.423576408,0.27925,0.423576408
499,12/9/2020,0.215,0.497076223,0.292875,0.474943988
500,13/9/2020,0.265,0.382185868,0.29425,0.382185868
501,14/9/2020,0.2745,0.449510149,0.307375,0.449510149
502,16/9/2020,0.307,0.463637886,0.34075,0.463637886
503,17/9/2020,0.2845,0.330312726,0.28675,0.330312726
504,19/9/2020,1.25625,1.344591449,1.15925,1.344591449
505,24/9/2020,0.078,0.182196014,0.106,0.182196014
506,25/9/2020,0.1165,0.20263123,0.14675,0.20263123
507,26/9/2020,0.075,0.214305893,0.10625,0.214305893
508,27/9/2020,0.086,0.198497111,0.13,0.198497111
509,30/9/2020,0.08175,0.256260288,0.13,0.256260288
510,1/10/2020,0.3345,0.452323699,0.341125,0.452323699
511,2/10/2020,0.28225,0.586632826,0.32325,0.586632826
512,5/10/2020,0.15925,0.362887707,0.275,0.361955484
513,23/10/2020,0.112625,0.17474341,0.13925,0.17474341
514,27/10/2020,0.052,0.140597557,0.1035,0.140597557
515,28/10/2020,0.0365,0.062819628,0.032125,0.062819628
518,7/11/2020,0.08425,0.208290534,0.0725,0.208290534
519,8/11/2020,0.136375,0.264162323,0.18025,0.264162323
520,9/11/2020,0.492125,0.600139487,0.51375,0.604893554
523,25/11/2020,0.02575,0.11370637,0.07975,0.11370637
524,26/11/2020,0.02575,0.138076144,0.044,0.138076144
525,28/11/2020,0.04725,0.134688507,0.07475,0.134688507
526,16/12/2020,0.083,0.122426163,0.12325,0.122426163
527,19/12/2020,0.02825,0.096189927,0.06575,0.096189927
529,31/1/2021,0.126,0.119186927,0.15475,0.119186927
530,2/2/2021,0.03125,0.07798459,0.06275,0.07798459
531,3/2/2021,0.07175,0.11778383,0.0705,0.11778383
533,18/2/2021,0.05,0.095356036,0.07575,0.095356036
534,19/2/2021,0.1415,0.177999039,0.168,0.177999039
535,23/2/2021,0.03525,0.066493614,0.037,0.066493614
536,24/2/2021,0.2455,0.308127268,0.29375,0.308127268
537,2/3/2021,0.07275,0.100644891,0.10875,0.100644891
538,3/3/2021,0.03425,0.068776236,0.067,0.068776236
539,4/3/2021,0.04375,0.078385832,0.069,0.078385832
540,9/3/2021,0.05825,0.12448835,0.08475,0.12448835
541,10/3/2021,0.03375,0.084230287,0.07075,0.084230287
542,12/3/2021,0.152,0.17833935,0.21125,0.17833935
543,13/3/2021,0.183,0.201563746,0.219,0.201563746
544,14/3/2021,0.03475,0.076827495,0.0265,0.076827495
545,16/3/2021,0.063,0.111671274,0.072,0.111671274
546,21/3/2021,0.0955,0.066118941,0.0965,0.066118941
547,22/3/2021,0.0515,0.131758286,0.082,0.131758286
548,23/3/2021,0.08625,0.121065891,0.075,0.121065891
550,26/3/2021,0.048,0.136354597,0.078,0.136354597
551,27/3/2021,0.041,0.101918175,0.0455,0.101918175
553,30/3/2021,0.0855,0.097128307,0.0835,0.097128307
554,4/5/2021,0.078665,0.087522942,0.077875,0.087522942
555,5/5/2021,0.072,0.112104748,0.126125,0.153612419
556,6/5/2021,0.122625,0.144326733,0.126125,0.144326733
558,11/5/2021,0.15475,0.150624156,0.1505,0.150624156
559,17/5/2021,0.10875,0.15451388,0.124,0.15451388
560,19/5/2021,0.043375,0.09709582,0.03875,0.09709582
561,20/5/2021,0.0975,0.132417907,0.099375,0.132417907
562,21/5/2021,0.08725,0.132397632,0.086625,0.132397632
563,25/5/2021,0.0685,0.090182542,0.07275,0.090182542
564,26/5/2021,0.06275,0.0979192,0.0665,0.0979192
565,28/5/2021,0.08075,0.119358455,0.07575,0.119358455
566,2/6/2021,0.03375,0.074224581,0.034125,0.074224581
567,4/6/2021,0.111625,0.1853978,0.1225,0.1853978
568,5/6/2021,0.05225,0.079154232,0.05825,0.079154232
569,6/6/2021,0.1415,0.113085575,0.148,0.113085575
570,7/7/2021,0.06775,0.08971515,0.0855,0.08971515
571,8/7/2021,0.08425,0.168049974,0.09075,0.168049974
572,9/7/2021,0.142375,0.196752877,0.144875,0.196752877
573,10/7/2021,0.082125,0.162070059,0.089,0.162070059
574,11/7/2021,0.1295,0.18753757,0.13525,0.18753757
575,12/7/2021,0.088625,0.14500542,0.109375,0.14500542
576,13/7/2021,0.03275,0.115422395,0.035875,0.115422395
577,14/7/2021,0.12975,0.168240027,0.1385,0.168240027
578,18/7/2021,0.04825,0.047403846,0.045875,0.047403846
579,19/7/2021,0.018125,0.042066155,0.01,0.042066155
580,20/7/2021,0.03075,0.066036359,0.02975,0.066036359
582,22/7/2021,0.061,0.113514178,0.06675,0.113514178
583,23/7/2021,0.05675,0.119761141,0.050875,0.119761141
584,24/7/2021,0.065875,0.116215997,0.079875,0.116215997
585,25/7/2021,0.058,0.068017815,0.053375,0.068017815
586,26/7/2021,0.062875,0.105616751,0.07725,0.105616751
587,27/7/2021,0.087,0.10835705,0.0915,0.10835705
588,29/7/2021,0.053,0.121124457,0.09425,0.115475709
589,2/8/2021,0.17175,0.31582501,0.19575,0.31582501
590,6/8/2021,0.075,0.113916367,0.09525,0.113916367
591,8/8/2021,0.0885,0.120746851,0.10725,0.122477683
592,9/8/2021,0.05625,0.095047098,0.07475,0.095047098
593,10/8/2021,0.059,0.108325087,0.06925,0.108325087
594,15/8/2021,0.13575,0.24497072,0.14725,0.24497072
595,17/8/2021,0.10825,0.205869117,0.133,0.205869117
597,10/2/2022,0.0905,0.101136345,0.04825,0.101136345
598,25/2/2022,0.1565,0.212951681,0.18325,0.212951681
600,22/3/2022,0.09525,0.097326887,0.089125,0.097326887
601,23/3/2022,0.0465,0.099307068,0.05,0.099307068
602,24/3/2022,0.088,0.091169157,0.07725,0.091169157
603,30/3/2022,0.02725,0.097292325,0.0295,0.097292325
604,4/4/2022,0.0185,0.079413308,0.009,0.079413308
608,21/4/2022,0.1695,0.223902342,0.2135,0.223902342
609,23/4/2022,0.0795,0.096347592,0.083,0.096347592
610,25/4/2022,0.12575,0.139083088,0.15875,0.139083088
611,26/4/2022,0.10175,0.162260099,0.13275,0.162260099
612,27/4/2022,0.06,0.134285598,0.055125,0.134285598
613,28/4/2022,0.087375,0.114619998,0.108625,0.114619998
614,2/5/2022,0.116,0.172519056,0.157,0.172519056
615,3/5/2022,0.07775,0.16264001,0.09375,0.16264001
620,17/5/2022,0.0455,0.094447433,0.04375,0.094447433
621,22/5/2022,0.0905,0.163399154,0.10625,0.163399154
623,24/5/2022,0.095125,0.200230044,0.107625,0.200230044
624,25/5/2022,0.08675,0.122851558,0.10375,0.122851558
625,26/5/2022,0.0405,0.13497987,0.04925,0.13497987
626,27/5/2022,0.0855,0.126230447,0.11725,0.126230447
627,28/5/2022,0.066,0.108506946,0.089,0.108506946
628,29/5/2022,0.04725,0.109232378,0.05575,0.109232378
629,5/6/2022,0.065375,0.152361981,0.09325,0.152361981
630,13/6/2022,0.02525,0.081921277,0.0245,0.081921277
631,16/6/2022,0.034375,0.137883785,0.038125,0.137883785
632,17/6/2022,0.03725,0.094919941,0.04975,0.094919941
633,21/6/2022,0.0365,0.180777104,0.0915,0.180777104
634,22/6/2022,0.0565,0.158213581,0.0715,0.158213581
635,23/6/2022,0.02675,0.102925248,0.03325,0.102925248
636,9/7/2022,0.062375,0.152551465,0.083875,0.152551465
637,11/7/2022,0.0165,0.090228485,0.023125,0.101660912
638,14/7/2022,0.0775,0.193477267,0.10275,0.193477267
639,21/7/2022,0.0565,0.154460677,0.06471,0.154460677
640,22/7/2022,0.046625,0.155252081,0.057125,0.155252081
641,23/7/2022,0.037875,0.179671287,0.063875,0.179671287
642,25/7/2022,0.032,0.180346455,0.07375,0.180346455
643,26/7/2022,0.202625,0.334323845,0.232375,0.334323845
644,27/7/2022,0.16175,0.317741593,0.1935,0.317741593
645,30/7/2022,0.03775,0.100059239,0.03575,0.100059239
646,31/7/2022,0.094875,0.127938373,0.1135,0.127938373
647,1/8/2022,0.02625,0.184375565,0.06275,0.184375565
648,2/8/2022,0.119125,0.182064922,0.149375,0.182064922
