,dia,hora,AOD,n,null,tipo
115,31/1/2020,18:35:00,NA,4,4,MYD
119,1/2/2020,19:15:00,0.2425,2,0,MYD
121,2/2/2020,18:20:00,NA,3,3,MYD
126,3/2/2020,19:05:00,NA,2,2,MYD
129,4/2/2020,18:10:00,NA,2,2,MYD
135,5/2/2020,18:55:00,NA,2,2,MYD
137,6/2/2020,18:00:00,NA,1,1,MYD
142,7/2/2020,18:40:00,NA,4,4,MYD
149,9/2/2020,18:30:00,NA,4,4,MYD
153,10/2/2020,19:10:00,NA,2,2,MYD
155,11/2/2020,18:15:00,NA,2,2,MYD
160,12/2/2020,19:00:00,NA,3,3,MYD
163,13/2/2020,18:05:00,NA,1,1,MYD
168,14/2/2020,18:45:00,NA,3,3,MYD
172,15/2/2020,19:30:00,0.152,2,1,MYD
175,16/2/2020,18:35:00,NA,4,4,MYD
182,18/2/2020,18:25:00,NA,1,1,MYD
186,19/2/2020,19:05:00,NA,2,2,MYD
189,20/2/2020,18:10:00,NA,3,3,MYD
195,21/2/2020,18:55:00,NA,4,4,MYD
198,22/2/2020,18:00:00,NA,2,2,MYD
203,23/2/2020,18:40:00,NA,4,4,MYD
209,25/2/2020,18:30:00,NA,4,4,MYD
213,26/2/2020,19:10:00,0.212,2,1,MYD
215,27/2/2020,18:15:00,NA,1,1,MYD
221,28/2/2020,19:00:00,NA,2,2,MYD
224,29/2/2020,18:05:00,NA,2,2,MYD
229,1/3/2020,18:45:00,NA,4,4,MYD
233,2/3/2020,19:30:00,0.164,3,2,MYD
236,3/3/2020,18:35:00,NA,4,4,MYD
241,4/3/2020,19:20:00,NA,2,2,MYD
243,5/3/2020,18:25:00,NA,3,3,MYD
247,6/3/2020,19:05:00,NA,2,2,MYD
250,7/3/2020,18:10:00,NA,3,3,MYD
256,8/3/2020,18:55:00,NA,4,4,MYD
259,9/3/2020,18:00:00,NA,2,2,MYD
264,10/3/2020,18:40:00,NA,4,4,MYD
270,12/3/2020,18:30:00,NA,2,2,MYD
274,13/3/2020,19:10:00,0.172,2,1,MYD
276,14/3/2020,18:15:00,NA,2,2,MYD
282,15/3/2020,19:00:00,NA,3,3,MYD
285,16/3/2020,18:05:00,NA,3,3,MYD
290,17/3/2020,18:45:00,NA,4,4,MYD
294,18/3/2020,19:30:00,NA,2,2,MYD
297,19/3/2020,18:35:00,NA,4,4,MYD
304,21/3/2020,18:25:00,NA,2,2,MYD
308,22/3/2020,19:05:00,NA,2,2,MYD
311,23/3/2020,18:10:00,NA,2,2,MYD
317,24/3/2020,18:55:00,NA,2,2,MYD
320,25/3/2020,18:00:00,NA,2,2,MYD
325,26/3/2020,18:40:00,NA,4,4,MYD
331,28/3/2020,18:30:00,NA,4,4,MYD
335,29/3/2020,19:10:00,NA,3,3,MYD
337,30/3/2020,18:15:00,NA,3,3,MYD
343,31/3/2020,19:00:00,NA,1,1,MYD
346,1/4/2020,18:05:00,NA,1,1,MYD
351,2/4/2020,18:45:00,NA,4,4,MYD
353,3/4/2020,17:50:00,NA,3,3,MYD
355,3/4/2020,19:30:00,NA,2,2,MYD
358,4/4/2020,18:35:00,NA,4,4,MYD
363,5/4/2020,19:20:00,NA,1,1,MYD
365,6/4/2020,18:25:00,NA,3,3,MYD
369,7/4/2020,19:05:00,NA,3,3,MYD
372,8/4/2020,18:10:00,NA,3,3,MYD
377,9/4/2020,18:55:00,NA,3,3,MYD
380,10/4/2020,18:00:00,NA,2,2,MYD
385,11/4/2020,18:40:00,NA,4,4,MYD
391,13/4/2020,18:30:00,NA,3,3,MYD
395,14/4/2020,19:10:00,NA,1,1,MYD
397,15/4/2020,18:15:00,NA,4,4,MYD
403,16/4/2020,19:00:00,NA,2,2,MYD
406,17/4/2020,18:05:00,NA,3,3,MYD
411,18/4/2020,18:45:00,NA,4,4,MYD
413,19/4/2020,17:50:00,NA,2,2,MYD
415,19/4/2020,19:30:00,NA,1,1,MYD
418,20/4/2020,18:35:00,NA,4,4,MYD
425,22/4/2020,18:25:00,NA,5,5,MYD
429,23/4/2020,19:05:00,NA,2,2,MYD
432,24/4/2020,18:10:00,NA,2,2,MYD
438,25/4/2020,18:55:00,NA,4,4,MYD
441,26/4/2020,18:00:00,NA,1,1,MYD
446,27/4/2020,18:40:00,NA,4,4,MYD
452,29/4/2020,18:30:00,NA,4,4,MYD
456,30/4/2020,19:10:00,NA,1,1,MYD
458,1/5/2020,18:15:00,NA,2,2,MYD
463,2/5/2020,19:00:00,NA,3,3,MYD
466,3/5/2020,18:05:00,NA,2,2,MYD
471,4/5/2020,18:45:00,NA,3,3,MYD
473,5/5/2020,17:50:00,NA,2,2,MYD
478,6/5/2020,18:35:00,NA,4,4,MYD
485,8/5/2020,18:25:00,NA,2,2,MYD
489,9/5/2020,19:05:00,NA,3,3,MYD
492,10/5/2020,18:10:00,NA,3,3,MYD
498,11/5/2020,18:55:00,NA,4,4,MYD
501,12/5/2020,18:00:00,NA,2,2,MYD
506,13/5/2020,18:40:00,NA,3,3,MYD
510,14/5/2020,19:25:00,NA,1,1,MYD
512,15/5/2020,18:30:00,NA,3,3,MYD
516,16/5/2020,19:10:00,NA,2,2,MYD
518,17/5/2020,18:15:00,NA,2,2,MYD
523,18/5/2020,19:00:00,NA,3,3,MYD
526,19/5/2020,18:05:00,NA,2,2,MYD
531,20/5/2020,18:45:00,NA,2,2,MYD
538,22/5/2020,18:35:00,NA,4,4,MYD
542,23/5/2020,19:15:00,NA,1,1,MYD
544,24/5/2020,18:20:00,NA,4,4,MYD
549,25/5/2020,19:05:00,NA,1,1,MYD
552,26/5/2020,18:10:00,NA,1,1,MYD
558,27/5/2020,18:55:00,NA,2,2,MYD
561,28/5/2020,18:00:00,NA,2,2,MYD
566,29/5/2020,18:40:00,NA,4,4,MYD
572,31/5/2020,18:30:00,NA,2,2,MYD
576,1/6/2020,19:10:00,NA,2,2,MYD
578,2/6/2020,18:15:00,NA,1,1,MYD
583,3/6/2020,19:00:00,NA,4,4,MYD
586,4/6/2020,18:05:00,NA,1,1,MYD
591,5/6/2020,18:45:00,NA,3,3,MYD
595,6/6/2020,19:30:00,NA,2,2,MYD
598,7/6/2020,18:35:00,NA,4,4,MYD
604,9/6/2020,18:20:00,NA,3,3,MYD
609,10/6/2020,19:05:00,NA,1,1,MYD
612,11/6/2020,18:10:00,NA,3,3,MYD
618,12/6/2020,18:55:00,NA,5,5,MYD
621,13/6/2020,18:00:00,NA,2,2,MYD
626,14/6/2020,18:40:00,NA,3,3,MYD
632,16/6/2020,18:30:00,NA,1,1,MYD
636,17/6/2020,19:10:00,NA,1,1,MYD
638,18/6/2020,18:15:00,NA,4,4,MYD
643,19/6/2020,19:00:00,NA,4,4,MYD
646,20/6/2020,18:05:00,NA,1,1,MYD
651,21/6/2020,18:45:00,NA,2,2,MYD
655,22/6/2020,19:30:00,NA,2,2,MYD
658,23/6/2020,18:35:00,NA,4,4,MYD
664,25/6/2020,18:20:00,NA,4,4,MYD
669,26/6/2020,19:05:00,NA,1,1,MYD
672,27/6/2020,18:10:00,NA,2,2,MYD
678,28/6/2020,18:55:00,NA,3,3,MYD
680,29/6/2020,18:00:00,NA,1,1,MYD
685,30/6/2020,18:40:00,NA,4,4,MYD
692,2/7/2020,18:30:00,NA,4,4,MYD
696,3/7/2020,19:10:00,NA,2,2,MYD
698,4/7/2020,18:15:00,NA,4,4,MYD
703,5/7/2020,19:00:00,NA,4,4,MYD
711,7/7/2020,18:45:00,NA,4,4,MYD
715,8/7/2020,19:30:00,NA,1,1,MYD
718,9/7/2020,18:35:00,NA,4,4,MYD
722,10/7/2020,19:15:00,NA,1,1,MYD
724,11/7/2020,18:20:00,NA,3,3,MYD
729,12/7/2020,19:05:00,NA,3,3,MYD
732,13/7/2020,18:10:00,NA,3,3,MYD
738,14/7/2020,18:55:00,NA,3,3,MYD
740,15/7/2020,18:00:00,NA,2,2,MYD
745,16/7/2020,18:40:00,NA,4,4,MYD
752,18/7/2020,18:30:00,NA,5,5,MYD
756,19/7/2020,19:10:00,NA,2,2,MYD
758,20/7/2020,18:15:00,NA,4,4,MYD
763,21/7/2020,19:00:00,NA,2,2,MYD
766,22/7/2020,18:05:00,NA,2,2,MYD
771,23/7/2020,18:45:00,NA,5,5,MYD
778,25/7/2020,18:35:00,NA,4,4,MYD
782,26/7/2020,19:15:00,NA,1,1,MYD
784,27/7/2020,18:20:00,NA,4,4,MYD
789,28/7/2020,19:05:00,NA,1,1,MYD
792,29/7/2020,18:10:00,NA,1,1,MYD
798,30/7/2020,18:55:00,NA,3,3,MYD
801,31/7/2020,18:00:00,NA,2,2,MYD
806,1/8/2020,18:40:00,NA,4,4,MYD
811,2/8/2020,19:25:00,NA,1,1,MYD
813,3/8/2020,18:30:00,NA,4,4,MYD
817,4/8/2020,19:10:00,NA,2,2,MYD
819,5/8/2020,18:15:00,NA,2,2,MYD
824,6/8/2020,19:00:00,NA,3,3,MYD
827,7/8/2020,18:05:00,NA,1,1,MYD
832,8/8/2020,18:45:00,NA,4,4,MYD
839,10/8/2020,18:35:00,NA,4,4,MYD
843,11/8/2020,19:15:00,NA,2,2,MYD
845,12/8/2020,18:20:00,NA,4,4,MYD
850,13/8/2020,19:05:00,NA,1,1,MYD
853,14/8/2020,18:10:00,NA,3,3,MYD
859,15/8/2020,18:55:00,NA,3,3,MYD
861,16/8/2020,18:00:00,NA,1,1,MYD
864,19/8/2020,18:30:00,NA,3,3,MYD
867,20/8/2020,19:10:00,NA,1,1,MYD
869,21/8/2020,18:15:00,NA,3,3,MYD
872,23/8/2020,18:05:00,NA,3,3,MYD
875,24/8/2020,18:45:00,NA,3,3,MYD
877,25/8/2020,17:50:00,NA,2,2,MYD
882,26/8/2020,18:35:00,NA,4,4,MYD
888,30/8/2020,18:10:00,NA,2,2,MYD
892,31/8/2020,18:55:00,NA,3,3,MYD
894,1/9/2020,18:00:00,NA,2,2,MYD
900,4/9/2020,18:30:00,NA,4,4,MYD
904,5/9/2020,19:10:00,NA,1,1,MYD
906,6/9/2020,18:15:00,NA,1,1,MYD
911,7/9/2020,19:00:00,NA,3,3,MYD
914,8/9/2020,18:05:00,NA,3,3,MYD
919,9/9/2020,18:45:00,NA,3,3,MYD
921,10/9/2020,17:50:00,NA,1,1,MYD
923,10/9/2020,19:30:00,NA,1,1,MYD
926,11/9/2020,18:35:00,NA,4,4,MYD
932,13/9/2020,18:20:00,NA,2,2,MYD
937,14/9/2020,19:05:00,NA,3,3,MYD
940,15/9/2020,18:10:00,NA,3,3,MYD
946,16/9/2020,18:55:00,NA,4,4,MYD
949,17/9/2020,18:00:00,NA,1,1,MYD
954,18/9/2020,18:40:00,NA,4,4,MYD
960,20/9/2020,18:30:00,NA,4,4,MYD
964,21/9/2020,19:10:00,NA,1,1,MYD
966,22/9/2020,18:15:00,NA,3,3,MYD
971,23/9/2020,19:00:00,NA,3,3,MYD
974,24/9/2020,18:05:00,NA,3,3,MYD
979,25/9/2020,18:45:00,NA,3,3,MYD
981,26/9/2020,17:50:00,NA,1,1,MYD
983,26/9/2020,19:30:00,NA,2,2,MYD
986,27/9/2020,18:35:00,NA,4,4,MYD
990,28/9/2020,19:15:00,NA,2,2,MYD
992,29/9/2020,18:20:00,NA,2,2,MYD
997,30/9/2020,19:05:00,NA,2,2,MYD
1000,1/10/2020,18:10:00,NA,3,3,MYD
1006,2/10/2020,18:55:00,NA,3,3,MYD
1008,3/10/2020,18:00:00,NA,2,2,MYD
1013,4/10/2020,18:40:00,NA,4,4,MYD
1018,5/10/2020,19:25:00,NA,1,1,MYD
1020,6/10/2020,18:30:00,NA,4,4,MYD
1026,8/10/2020,18:15:00,NA,2,2,MYD
1031,9/10/2020,19:00:00,NA,1,1,MYD
1034,10/10/2020,18:05:00,NA,2,2,MYD
1039,11/10/2020,18:45:00,NA,4,4,MYD
1044,12/10/2020,19:30:00,0.132,2,1,MYD
1047,13/10/2020,18:35:00,NA,4,4,MYD
1051,14/10/2020,19:15:00,NA,2,2,MYD
1053,15/10/2020,18:20:00,NA,2,2,MYD
1058,16/10/2020,19:05:00,NA,3,3,MYD
1061,17/10/2020,18:10:00,NA,2,2,MYD
1067,18/10/2020,18:55:00,NA,4,4,MYD
1069,19/10/2020,18:00:00,NA,2,2,MYD
1074,20/10/2020,18:40:00,NA,4,4,MYD
1081,22/10/2020,18:30:00,NA,2,2,MYD
1085,23/10/2020,19:10:00,0.2675,3,1,MYD
1087,24/10/2020,18:15:00,0.231,4,3,MYD
1092,25/10/2020,19:00:00,NA,3,3,MYD
1095,26/10/2020,18:05:00,NA,2,2,MYD
1100,27/10/2020,18:45:00,NA,2,2,MYD
1104,28/10/2020,19:30:00,0.1505,2,0,MYD
1107,29/10/2020,18:35:00,NA,4,4,MYD
1111,30/10/2020,19:15:00,NA,1,1,MYD
1113,31/10/2020,18:20:00,NA,2,2,MYD
1118,1/11/2020,19:05:00,NA,2,2,MYD
1121,2/11/2020,18:10:00,0.164,2,1,MYD
1127,3/11/2020,18:55:00,NA,2,2,MYD
1129,4/11/2020,18:00:00,NA,1,1,MYD
1134,5/11/2020,18:40:00,NA,4,4,MYD
1141,7/11/2020,18:30:00,NA,4,4,MYD
1145,8/11/2020,19:10:00,NA,1,1,MYD
1147,9/11/2020,18:15:00,NA,2,2,MYD
