,dia,hora,AOD,n,null,tipo
836,16/10/2016,12:50:00,NA,2,2,MOD
839,17/10/2016,13:30:00,0.25,2,1,MOD
841,18/10/2016,12:35:00,NA,1,1,MOD
846,19/10/2016,13:20:00,0.306,4,3,MOD
849,21/10/2016,13:05:00,NA,4,4,MOD
856,23/10/2016,12:55:00,0.411,2,1,MOD
860,24/10/2016,13:40:00,NA,2,2,MOD
866,26/10/2016,13:25:00,NA,4,4,MOD
872,28/10/2016,13:15:00,NA,4,4,MOD
875,29/10/2016,13:55:00,NA,2,2,MOD
877,30/10/2016,13:00:00,NA,2,2,MOD
881,31/10/2016,13:45:00,0.133,1,0,MOD
883,1/11/2016,12:50:00,NA,2,2,MOD
886,2/11/2016,13:30:00,NA,4,4,MOD
888,3/11/2016,12:35:00,NA,2,2,MOD
893,4/11/2016,13:20:00,NA,4,4,MOD
898,6/11/2016,13:05:00,NA,2,2,MOD
903,7/11/2016,13:50:00,NA,3,3,MOD
905,8/11/2016,12:55:00,0.269,3,1,MOD
909,9/11/2016,13:40:00,0.474,3,2,MOD
911,10/11/2016,12:45:00,NA,1,1,MOD
915,11/11/2016,13:25:00,NA,4,4,MOD
921,13/11/2016,13:15:00,NA,3,3,MOD
924,14/11/2016,13:55:00,NA,2,2,MOD
926,15/11/2016,13:00:00,NA,2,2,MOD
930,16/11/2016,13:45:00,NA,2,2,MOD
932,17/11/2016,12:50:00,NA,2,2,MOD
935,18/11/2016,13:30:00,NA,3,3,MOD
937,19/11/2016,12:35:00,NA,1,1,MOD
942,20/11/2016,13:20:00,0.3305,4,2,MOD
946,21/11/2016,14:05:00,0.082,2,0,MOD
947,22/11/2016,13:05:00,NA,5,5,MOD
954,24/11/2016,12:55:00,0.746,3,2,MOD
957,25/11/2016,13:40:00,NA,1,1,MOD
963,27/11/2016,13:25:00,NA,2,2,MOD
969,29/11/2016,13:15:00,NA,3,3,MOD
974,1/12/2016,13:00:00,NA,3,3,MOD
979,2/12/2016,13:45:00,0.227,1,0,MOD
981,3/12/2016,12:50:00,NA,3,3,MOD
984,4/12/2016,13:30:00,NA,3,3,MOD
986,5/12/2016,12:35:00,NA,2,2,MOD
991,6/12/2016,13:20:00,0.102,4,3,MOD
995,7/12/2016,14:05:00,NA,2,2,MOD
996,8/12/2016,13:05:00,NA,3,3,MOD
1001,9/12/2016,13:50:00,NA,1,1,MOD
1003,10/12/2016,12:55:00,NA,2,2,MOD
1006,11/12/2016,13:40:00,NA,1,1,MOD
1012,13/12/2016,13:25:00,NA,3,3,MOD
1018,15/12/2016,13:15:00,NA,4,4,MOD
1023,17/12/2016,13:00:00,NA,2,2,MOD
1028,18/12/2016,13:45:00,NA,3,3,MOD
1030,19/12/2016,12:50:00,NA,2,2,MOD
1033,20/12/2016,13:30:00,NA,3,3,MOD
1035,21/12/2016,12:35:00,NA,1,1,MOD
1040,22/12/2016,13:20:00,NA,4,4,MOD
1044,23/12/2016,14:05:00,NA,2,2,MOD
1045,24/12/2016,13:05:00,NA,4,4,MOD
1051,26/12/2016,12:55:00,NA,3,3,MOD
1055,27/12/2016,13:40:00,0.273,2,0,MOD
1057,28/12/2016,12:45:00,NA,1,1,MOD
1061,29/12/2016,13:25:00,0.167,4,3,MOD
1067,31/12/2016,13:15:00,NA,4,4,MOD
2,1/1/2017,13:55:00,NA,3,3,MOD
4,2/1/2017,13:00:00,NA,3,3,MOD
8,3/1/2017,13:45:00,NA,2,2,MOD
10,4/1/2017,12:50:00,NA,1,1,MOD
13,5/1/2017,13:30:00,NA,4,4,MOD
15,6/1/2017,12:35:00,NA,2,2,MOD
20,7/1/2017,13:20:00,NA,4,4,MOD
25,9/1/2017,13:05:00,NA,3,3,MOD
30,10/1/2017,13:50:00,NA,3,3,MOD
32,11/1/2017,12:55:00,NA,2,2,MOD
36,12/1/2017,13:40:00,NA,6,6,MOD
38,13/1/2017,12:45:00,NA,1,1,MOD
42,14/1/2017,13:25:00,NA,3,3,MOD
48,16/1/2017,13:15:00,NA,4,4,MOD
51,17/1/2017,13:55:00,NA,2,2,MOD
53,18/1/2017,13:00:00,NA,2,2,MOD
57,19/1/2017,13:45:00,NA,2,2,MOD
59,20/1/2017,12:50:00,NA,2,2,MOD
62,21/1/2017,13:30:00,NA,3,3,MOD
69,23/1/2017,13:20:00,NA,4,4,MOD
74,25/1/2017,13:05:00,NA,4,4,MOD
79,26/1/2017,13:50:00,NA,2,2,MOD
81,27/1/2017,12:55:00,NA,1,1,MOD
85,28/1/2017,13:40:00,NA,4,4,MOD
87,29/1/2017,12:45:00,NA,1,1,MOD
91,30/1/2017,13:25:00,NA,3,3,MOD
96,1/2/2017,13:15:00,NA,4,4,MOD
99,2/2/2017,13:55:00,NA,2,2,MOD
101,3/2/2017,13:00:00,NA,3,3,MOD
105,4/2/2017,13:45:00,NA,2,2,MOD
110,6/2/2017,13:30:00,0.036,4,3,MOD
112,7/2/2017,12:35:00,NA,2,2,MOD
117,8/2/2017,13:20:00,NA,4,4,MOD
122,10/2/2017,13:05:00,NA,2,2,MOD
127,11/2/2017,13:50:00,NA,3,3,MOD
129,12/2/2017,12:55:00,NA,3,3,MOD
133,13/2/2017,13:40:00,0.02,4,2,MOD
135,14/2/2017,12:45:00,NA,2,2,MOD
139,15/2/2017,13:25:00,0.051,4,2,MOD
144,17/2/2017,13:15:00,0.133,4,2,MOD
147,18/2/2017,13:55:00,-0.023,1,0,MOD
149,19/2/2017,13:00:00,NA,1,1,MOD
153,20/2/2017,13:45:00,0.199,3,0,MOD
155,21/2/2017,12:50:00,NA,1,1,MOD
158,22/2/2017,13:30:00,NA,4,4,MOD
160,23/2/2017,12:35:00,NA,2,2,MOD
165,24/2/2017,13:20:00,NA,4,4,MOD
168,25/2/2017,14:00:00,NA,1,1,MOD
170,26/2/2017,13:05:00,NA,5,5,MOD
175,27/2/2017,13:50:00,NA,1,1,MOD
177,28/2/2017,12:55:00,NA,3,3,MOD
181,1/3/2017,13:40:00,NA,3,3,MOD
187,3/3/2017,13:25:00,NA,4,4,MOD
193,5/3/2017,13:15:00,NA,4,4,MOD
196,6/3/2017,13:55:00,NA,1,1,MOD
198,7/3/2017,13:00:00,NA,3,3,MOD
202,8/3/2017,13:45:00,NA,1,1,MOD
204,9/3/2017,12:50:00,NA,2,2,MOD
207,10/3/2017,13:30:00,NA,1,1,MOD
209,11/3/2017,12:35:00,NA,2,2,MOD
214,12/3/2017,13:20:00,NA,4,4,MOD
219,14/3/2017,13:05:00,NA,4,4,MOD
226,16/3/2017,12:55:00,NA,3,3,MOD
230,17/3/2017,13:40:00,NA,1,1,MOD
236,19/3/2017,13:25:00,NA,4,4,MOD
242,21/3/2017,13:15:00,NA,4,4,MOD
245,22/3/2017,13:55:00,0.001,2,0,MOD
247,23/3/2017,13:00:00,NA,2,2,MOD
251,24/3/2017,13:45:00,0.117,2,0,MOD
253,25/3/2017,12:50:00,NA,1,1,MOD
256,26/3/2017,13:30:00,NA,4,4,MOD
258,27/3/2017,12:35:00,NA,1,1,MOD
263,28/3/2017,13:20:00,NA,4,4,MOD
268,30/3/2017,13:05:00,NA,2,2,MOD
273,31/3/2017,13:50:00,NA,2,2,MOD
275,1/4/2017,12:55:00,NA,2,2,MOD
279,2/4/2017,13:40:00,NA,6,6,MOD
281,3/4/2017,12:45:00,0.178,2,1,MOD
285,4/4/2017,13:25:00,0.094,4,2,MOD
291,6/4/2017,13:15:00,NA,4,4,MOD
294,7/4/2017,13:55:00,NA,2,2,MOD
296,8/4/2017,13:00:00,NA,2,2,MOD
300,9/4/2017,13:45:00,NA,3,3,MOD
302,10/4/2017,12:50:00,0.282,3,1,MOD
305,11/4/2017,13:30:00,NA,3,3,MOD
310,13/4/2017,13:20:00,NA,4,4,MOD
315,15/4/2017,13:05:00,NA,4,4,MOD
320,16/4/2017,13:50:00,0.28,1,0,MOD
322,17/4/2017,12:55:00,NA,1,1,MOD
326,18/4/2017,13:40:00,NA,3,3,MOD
328,19/4/2017,12:45:00,NA,3,3,MOD
332,20/4/2017,13:25:00,NA,3,3,MOD
338,22/4/2017,13:15:00,NA,3,3,MOD
341,23/4/2017,13:55:00,NA,3,3,MOD
344,25/4/2017,13:45:00,0.3265,3,1,MOD
349,27/4/2017,13:30:00,NA,4,4,MOD
356,29/4/2017,13:20:00,NA,4,4,MOD
361,1/5/2017,13:05:00,NA,2,2,MOD
366,2/5/2017,13:50:00,0.282,3,2,MOD
368,3/5/2017,12:55:00,NA,2,2,MOD
372,4/5/2017,13:40:00,0.21,4,1,MOD
374,5/5/2017,12:45:00,NA,2,2,MOD
378,6/5/2017,13:25:00,NA,3,3,MOD
384,8/5/2017,13:15:00,0.252,4,1,MOD
387,9/5/2017,13:55:00,0.071,3,0,MOD
389,10/5/2017,13:00:00,NA,4,4,MOD
393,11/5/2017,13:45:00,NA,1,1,MOD
395,12/5/2017,12:50:00,0.151,1,0,MOD
398,13/5/2017,13:30:00,0.13067,4,1,MOD
405,15/5/2017,13:20:00,NA,4,4,MOD
410,17/5/2017,13:05:00,NA,1,1,MOD
415,18/5/2017,13:50:00,NA,3,3,MOD
417,19/5/2017,12:55:00,NA,2,2,MOD
421,20/5/2017,13:40:00,NA,4,4,MOD
423,21/5/2017,12:45:00,NA,2,2,MOD
427,22/5/2017,13:25:00,NA,3,3,MOD
433,24/5/2017,13:15:00,0.247,4,3,MOD
436,25/5/2017,13:55:00,0.156,2,0,MOD
438,26/5/2017,13:00:00,0.2445,4,2,MOD
442,27/5/2017,13:45:00,NA,2,2,MOD
444,28/5/2017,12:50:00,NA,1,1,MOD
447,29/5/2017,13:30:00,NA,3,3,MOD
454,31/5/2017,13:20:00,0.16833,5,2,MOD
459,2/6/2017,13:05:00,0.085,3,2,MOD
464,3/6/2017,13:50:00,0.101,3,2,MOD
466,4/6/2017,12:55:00,NA,1,1,MOD
470,5/6/2017,13:40:00,NA,6,6,MOD
472,6/6/2017,12:45:00,NA,2,2,MOD
476,7/6/2017,13:25:00,NA,4,4,MOD
482,9/6/2017,13:15:00,NA,3,3,MOD
485,10/6/2017,13:55:00,0.06,3,2,MOD
487,11/6/2017,13:00:00,0.132,3,2,MOD
491,12/6/2017,13:45:00,NA,1,1,MOD
496,14/6/2017,13:30:00,NA,3,3,MOD
498,15/6/2017,12:35:00,NA,1,1,MOD
503,16/6/2017,13:20:00,0.1905,4,2,MOD
508,18/6/2017,13:05:00,NA,2,2,MOD
513,19/6/2017,13:50:00,0.109,3,1,MOD
515,20/6/2017,12:55:00,NA,2,2,MOD
519,21/6/2017,13:40:00,NA,2,2,MOD
521,22/6/2017,12:45:00,NA,2,2,MOD
525,23/6/2017,13:25:00,NA,3,3,MOD
531,25/6/2017,13:15:00,NA,3,3,MOD
534,26/6/2017,13:55:00,0.0885,2,0,MOD
536,27/6/2017,13:00:00,NA,4,4,MOD
540,28/6/2017,13:45:00,0.104,1,0,MOD
542,29/6/2017,12:50:00,0.11,2,1,MOD
543,30/6/2017,13:30:00,NA,3,3,MOD
550,2/7/2017,13:20:00,NA,5,5,MOD
555,4/7/2017,13:05:00,0.042,3,2,MOD
560,5/7/2017,13:50:00,NA,3,3,MOD
562,6/7/2017,12:55:00,NA,2,2,MOD
566,7/7/2017,13:40:00,NA,4,4,MOD
568,8/7/2017,12:45:00,NA,1,1,MOD
572,9/7/2017,13:25:00,NA,3,3,MOD
578,11/7/2017,13:15:00,0.136,4,1,MOD
581,12/7/2017,13:55:00,0.1235,2,0,MOD
583,13/7/2017,13:00:00,NA,2,2,MOD
588,14/7/2017,13:45:00,0.102,3,1,MOD
590,15/7/2017,12:50:00,NA,3,3,MOD
593,16/7/2017,13:30:00,NA,1,1,MOD
595,17/7/2017,12:35:00,NA,2,2,MOD
600,18/7/2017,13:20:00,NA,4,4,MOD
604,19/7/2017,14:05:00,NA,2,2,MOD
606,20/7/2017,13:10:00,0.2205,3,1,MOD
610,21/7/2017,13:50:00,NA,1,1,MOD
612,22/7/2017,12:55:00,0.235,1,0,MOD
616,23/7/2017,13:40:00,0.11733,4,1,MOD
621,25/7/2017,13:25:00,0.05767,4,1,MOD
627,27/7/2017,13:15:00,0.06933,4,1,MOD
632,29/7/2017,13:00:00,0.143,3,2,MOD
637,30/7/2017,13:45:00,0.105,1,0,MOD
638,31/7/2017,12:50:00,0.102,2,1,MOD
641,1/8/2017,13:30:00,NA,2,2,MOD
643,2/8/2017,12:35:00,NA,1,1,MOD
648,3/8/2017,13:20:00,NA,4,4,MOD
652,4/8/2017,14:05:00,NA,2,2,MOD
654,5/8/2017,13:10:00,NA,4,4,MOD
658,6/8/2017,13:50:00,NA,2,2,MOD
660,7/8/2017,12:55:00,0.193,3,2,MOD
664,8/8/2017,13:40:00,NA,2,2,MOD
666,9/8/2017,12:45:00,0.181,3,2,MOD
669,10/8/2017,13:25:00,NA,3,3,MOD
675,12/8/2017,13:15:00,0.6,4,3,MOD
678,13/8/2017,13:55:00,NA,1,1,MOD
680,14/8/2017,13:00:00,NA,3,3,MOD
685,15/8/2017,13:45:00,NA,2,2,MOD
689,17/8/2017,13:30:00,NA,3,3,MOD
696,19/8/2017,13:20:00,NA,4,4,MOD
701,21/8/2017,13:10:00,NA,3,3,MOD
707,23/8/2017,12:55:00,NA,1,1,MOD
711,24/8/2017,13:40:00,0.11,2,0,MOD
713,25/8/2017,12:45:00,0.228,3,2,MOD
716,26/8/2017,13:25:00,0.0475,3,1,MOD
722,28/8/2017,13:15:00,NA,3,3,MOD
725,29/8/2017,13:55:00,0.1275,2,0,MOD
727,30/8/2017,13:00:00,0.127,3,1,MOD
732,31/8/2017,13:45:00,NA,2,2,MOD
733,1/9/2017,12:50:00,NA,3,3,MOD
736,2/9/2017,13:30:00,0.096,4,1,MOD
743,4/9/2017,13:20:00,-0.026,4,3,MOD
748,6/9/2017,13:10:00,0.2765,4,0,MOD
752,7/9/2017,13:50:00,0.161,1,0,MOD
754,8/9/2017,12:55:00,0.297,2,0,MOD
758,9/9/2017,13:40:00,0.384,3,1,MOD
760,10/9/2017,12:45:00,NA,2,2,MOD
763,11/9/2017,13:25:00,0.08133,4,1,MOD
769,13/9/2017,13:15:00,0.16967,4,1,MOD
772,14/9/2017,13:55:00,0.0245,2,0,MOD
774,15/9/2017,13:00:00,0.19333,3,0,MOD
779,16/9/2017,13:45:00,0.2435,2,0,MOD
780,17/9/2017,12:50:00,0.46,1,0,MOD
783,18/9/2017,13:30:00,0.406,4,3,MOD
790,20/9/2017,13:20:00,0.452,3,2,MOD
796,22/9/2017,13:10:00,0.2815,4,0,MOD
800,23/9/2017,13:50:00,0.195,1,0,MOD
802,24/9/2017,12:55:00,NA,2,2,MOD
806,25/9/2017,13:40:00,NA,3,3,MOD
808,26/9/2017,12:45:00,0.42467,3,0,MOD
811,27/9/2017,13:25:00,0.31975,4,0,MOD
817,29/9/2017,13:15:00,NA,3,3,MOD
820,30/9/2017,13:55:00,NA,2,2,MOD
822,1/10/2017,13:00:00,NA,3,3,MOD
826,2/10/2017,13:45:00,NA,2,2,MOD
827,3/10/2017,12:50:00,NA,2,2,MOD
830,4/10/2017,13:30:00,NA,3,3,MOD
837,6/10/2017,13:20:00,0.16325,4,0,MOD
843,8/10/2017,13:10:00,0.5425,4,2,MOD
847,9/10/2017,13:50:00,NA,1,1,MOD
849,10/10/2017,12:55:00,0.247,1,0,MOD
853,11/10/2017,13:40:00,0.14675,4,0,MOD
855,12/10/2017,12:45:00,0.307,2,1,MOD
858,13/10/2017,13:25:00,0.262,4,3,MOD
864,15/10/2017,13:15:00,NA,4,4,MOD
867,16/10/2017,13:55:00,NA,2,2,MOD
869,17/10/2017,13:00:00,NA,3,3,MOD
874,18/10/2017,13:45:00,0.083,2,0,MOD
876,19/10/2017,12:50:00,0.274,1,0,MOD
879,20/10/2017,13:30:00,NA,4,4,MOD
886,22/10/2017,13:20:00,NA,4,4,MOD
890,23/10/2017,14:05:00,NA,1,1,MOD
891,24/10/2017,13:05:00,NA,3,3,MOD
896,25/10/2017,13:50:00,NA,1,1,MOD
900,27/10/2017,13:40:00,NA,3,3,MOD
902,28/10/2017,12:45:00,NA,3,3,MOD
906,29/10/2017,13:25:00,NA,4,4,MOD
912,31/10/2017,13:15:00,NA,4,4,MOD
915,1/11/2017,13:55:00,NA,2,2,MOD
917,2/11/2017,13:00:00,NA,2,2,MOD
922,3/11/2017,13:45:00,0.072,2,0,MOD
924,4/11/2017,12:50:00,NA,1,1,MOD
927,5/11/2017,13:30:00,NA,3,3,MOD
934,7/11/2017,13:20:00,NA,4,4,MOD
938,8/11/2017,14:05:00,NA,2,2,MOD
939,9/11/2017,13:05:00,NA,4,4,MOD
944,10/11/2017,13:50:00,NA,2,2,MOD
946,11/11/2017,12:55:00,NA,3,3,MOD
949,12/11/2017,13:40:00,-0.018,3,1,MOD
951,13/11/2017,12:45:00,NA,2,2,MOD
955,14/11/2017,13:25:00,NA,3,3,MOD
961,16/11/2017,13:15:00,NA,4,4,MOD
966,18/11/2017,13:00:00,NA,3,3,MOD
971,19/11/2017,13:45:00,NA,2,2,MOD
973,20/11/2017,12:50:00,NA,3,3,MOD
976,21/11/2017,13:30:00,NA,4,4,MOD
978,22/11/2017,12:35:00,NA,3,3,MOD
983,23/11/2017,13:20:00,NA,4,4,MOD
987,24/11/2017,14:05:00,0.2,2,0,MOD
988,25/11/2017,13:05:00,NA,4,4,MOD
993,26/11/2017,13:50:00,NA,1,1,MOD
995,27/11/2017,12:55:00,NA,1,1,MOD
999,28/11/2017,13:40:00,NA,2,2,MOD
1005,30/11/2017,13:25:00,NA,3,3,MOD
1011,2/12/2017,13:15:00,NA,5,5,MOD
1014,3/12/2017,13:55:00,NA,1,1,MOD
1016,4/12/2017,13:00:00,0.286,3,2,MOD
1020,5/12/2017,13:45:00,NA,2,2,MOD
1025,7/12/2017,13:30:00,NA,5,5,MOD
1032,9/12/2017,13:20:00,NA,4,4,MOD
1037,11/12/2017,13:05:00,NA,4,4,MOD
1042,12/12/2017,13:50:00,NA,1,1,MOD
1044,13/12/2017,12:55:00,NA,3,3,MOD
1048,14/12/2017,13:40:00,NA,2,2,MOD
1050,15/12/2017,12:45:00,NA,2,2,MOD
1054,16/12/2017,13:25:00,NA,4,4,MOD
1060,18/12/2017,13:15:00,NA,4,4,MOD
1063,19/12/2017,13:55:00,NA,2,2,MOD
1065,20/12/2017,13:00:00,NA,2,2,MOD
1069,21/12/2017,13:45:00,NA,4,4,MOD
1071,22/12/2017,12:50:00,NA,1,1,MOD
1074,23/12/2017,13:30:00,NA,2,2,MOD
1081,25/12/2017,13:20:00,NA,4,4,MOD
1086,27/12/2017,13:05:00,NA,4,4,MOD
1091,28/12/2017,13:50:00,NA,3,3,MOD
1093,29/12/2017,12:55:00,NA,1,1,MOD
1097,30/12/2017,13:40:00,NA,2,2,MOD
1099,31/12/2017,12:45:00,NA,3,3,MOD
2,1/1/2018,13:25:00,NA,4,4,MOD
8,3/1/2018,13:15:00,NA,4,4,MOD
11,4/1/2018,13:55:00,0.0365,2,0,MOD
13,5/1/2018,13:00:00,NA,2,2,MOD
17,6/1/2018,13:45:00,NA,2,2,MOD
19,7/1/2018,12:50:00,NA,2,2,MOD
22,8/1/2018,13:30:00,NA,3,3,MOD
29,10/1/2018,13:20:00,NA,3,3,MOD
34,12/1/2018,13:05:00,NA,3,3,MOD
39,13/1/2018,13:50:00,NA,2,2,MOD
41,14/1/2018,12:55:00,NA,3,3,MOD
45,15/1/2018,13:40:00,NA,3,3,MOD
47,16/1/2018,12:45:00,NA,2,2,MOD
51,17/1/2018,13:25:00,NA,4,4,MOD
57,19/1/2018,13:15:00,NA,4,4,MOD
60,20/1/2018,13:55:00,NA,2,2,MOD
62,21/1/2018,13:00:00,NA,2,2,MOD
66,22/1/2018,13:45:00,0.0815,2,0,MOD
68,23/1/2018,12:50:00,NA,3,3,MOD
71,24/1/2018,13:30:00,NA,4,4,MOD
78,26/1/2018,13:20:00,NA,4,4,MOD
83,28/1/2018,13:05:00,NA,2,2,MOD
88,29/1/2018,13:50:00,NA,2,2,MOD
90,30/1/2018,12:55:00,NA,1,1,MOD
94,31/1/2018,13:40:00,NA,2,2,MOD
96,1/2/2018,12:45:00,NA,3,3,MOD
100,2/2/2018,13:25:00,NA,4,4,MOD
106,4/2/2018,13:15:00,NA,2,2,MOD
109,5/2/2018,13:55:00,NA,2,2,MOD
111,6/2/2018,13:00:00,NA,3,3,MOD
115,7/2/2018,13:45:00,0.048,2,1,MOD
117,8/2/2018,12:50:00,0.168,2,1,MOD
120,9/2/2018,13:30:00,0.04767,4,1,MOD
127,11/2/2018,13:20:00,NA,4,4,MOD
132,13/2/2018,13:05:00,NA,2,2,MOD
32,14/2/2018,13:50:00,NA,2,2,MOD
138,15/2/2018,12:55:00,NA,2,2,MOD
142,16/2/2018,13:40:00,NA,1,1,MOD
144,17/2/2018,12:45:00,NA,2,2,MOD
148,18/2/2018,13:25:00,NA,4,4,MOD
154,20/2/2018,13:15:00,NA,3,3,MOD
157,21/2/2018,13:55:00,NA,2,2,MOD
159,22/2/2018,13:00:00,NA,2,2,MOD
163,23/2/2018,13:45:00,NA,2,2,MOD
165,24/2/2018,12:50:00,NA,2,2,MOD
168,25/2/2018,13:30:00,NA,5,5,MOD
175,27/2/2018,13:20:00,NA,4,4,MOD
180,1/3/2018,13:05:00,NA,4,4,MOD
185,2/3/2018,13:50:00,NA,3,3,MOD
187,3/3/2018,12:55:00,NA,1,1,MOD
191,4/3/2018,13:40:00,NA,2,2,MOD
193,5/3/2018,12:45:00,NA,2,2,MOD
197,6/3/2018,13:25:00,NA,3,3,MOD
203,8/3/2018,13:15:00,NA,3,3,MOD
206,9/3/2018,13:55:00,NA,3,3,MOD
208,10/3/2018,13:00:00,NA,1,1,MOD
213,11/3/2018,13:45:00,0.0725,2,0,MOD
215,12/3/2018,12:50:00,NA,3,3,MOD
218,13/3/2018,13:30:00,NA,3,3,MOD
225,15/3/2018,13:20:00,NA,4,4,MOD
230,17/3/2018,13:05:00,NA,5,5,MOD
235,18/3/2018,13:50:00,NA,2,2,MOD
237,19/3/2018,12:55:00,NA,4,4,MOD
241,20/3/2018,13:40:00,NA,2,2,MOD
243,21/3/2018,12:45:00,NA,2,2,MOD
246,22/3/2018,13:25:00,NA,3,3,MOD
252,24/3/2018,13:15:00,NA,4,4,MOD
255,25/3/2018,13:55:00,0.0105,2,0,MOD
257,26/3/2018,13:00:00,NA,3,3,MOD
262,27/3/2018,13:45:00,NA,2,2,MOD
263,28/3/2018,12:50:00,NA,2,2,MOD
266,29/3/2018,13:30:00,0.328,4,3,MOD
268,30/3/2018,12:35:00,0.222,2,1,MOD
273,31/3/2018,13:20:00,NA,4,4,MOD
277,1/4/2018,14:05:00,NA,3,3,MOD
279,2/4/2018,13:10:00,NA,4,4,MOD
283,3/4/2018,13:50:00,NA,2,2,MOD
285,4/4/2018,12:55:00,NA,1,1,MOD
289,5/4/2018,13:40:00,NA,3,3,MOD
291,6/4/2018,12:45:00,NA,2,2,MOD
294,7/4/2018,13:25:00,0.18967,4,1,MOD
299,9/4/2018,13:15:00,NA,4,4,MOD
302,10/4/2018,13:55:00,0.1515,2,0,MOD
304,11/4/2018,13:00:00,NA,3,3,MOD
309,12/4/2018,13:45:00,0.099,4,0,MOD
310,13/4/2018,12:50:00,NA,1,1,MOD
313,14/4/2018,13:30:00,NA,2,2,MOD
319,16/4/2018,13:20:00,NA,4,4,MOD
325,18/4/2018,13:10:00,NA,2,2,MOD
329,19/4/2018,13:50:00,0.102,2,0,MOD
331,20/4/2018,12:55:00,0.1145,3,1,MOD
335,21/4/2018,13:40:00,0.10675,4,0,MOD
340,23/4/2018,13:25:00,0.222,5,0,MOD
346,25/4/2018,13:15:00,0.209,5,3,MOD
351,27/4/2018,13:00:00,NA,1,1,MOD
356,28/4/2018,13:45:00,NA,1,1,MOD
362,30/4/2018,13:35:00,0.035,2,1,MOD
364,1/5/2018,12:40:00,NA,2,2,MOD
367,2/5/2018,13:20:00,0.23733,4,1,MOD
370,3/5/2018,14:05:00,NA,3,3,MOD
372,4/5/2018,13:10:00,0.195,4,3,MOD
376,5/5/2018,13:50:00,0.265,1,0,MOD
378,6/5/2018,12:55:00,NA,2,2,MOD
382,7/5/2018,13:40:00,NA,3,3,MOD
384,8/5/2018,12:45:00,NA,3,3,MOD
387,9/5/2018,13:25:00,NA,4,4,MOD
394,11/5/2018,13:15:00,0.14267,4,1,MOD
397,12/5/2018,13:55:00,NA,3,3,MOD
399,13/5/2018,13:00:00,NA,2,2,MOD
404,14/5/2018,13:45:00,0.1395,4,2,MOD
406,15/5/2018,12:50:00,NA,2,2,MOD
410,16/5/2018,13:35:00,NA,3,3,MOD
415,18/5/2018,13:20:00,0.275,4,3,MOD
421,20/5/2018,13:10:00,NA,3,3,MOD
425,21/5/2018,13:50:00,0.08533,3,0,MOD
427,22/5/2018,12:55:00,NA,1,1,MOD
431,23/5/2018,13:40:00,NA,3,3,MOD
436,25/5/2018,13:25:00,NA,4,4,MOD
442,27/5/2018,13:15:00,0.21967,4,1,MOD
448,29/5/2018,13:00:00,0.128,3,2,MOD
453,30/5/2018,13:45:00,0.083,1,0,MOD
455,31/5/2018,12:50:00,NA,1,1,MOD
458,1/6/2018,13:35:00,0.138,3,2,MOD
463,3/6/2018,13:20:00,NA,4,4,MOD
469,5/6/2018,13:10:00,NA,4,4,MOD
473,6/6/2018,13:50:00,NA,3,3,MOD
109,7/6/2018,12:55:00,NA,2,2,MOD
479,8/6/2018,13:40:00,NA,3,3,MOD
480,9/6/2018,12:45:00,NA,2,2,MOD
483,10/6/2018,13:25:00,NA,4,4,MOD
489,12/6/2018,13:15:00,0.1495,4,2,MOD
494,13/6/2018,14:00:00,NA,2,2,MOD
496,14/6/2018,13:05:00,NA,4,4,MOD
500,15/6/2018,13:45:00,NA,1,1,MOD
502,16/6/2018,12:50:00,NA,2,2,MOD
506,17/6/2018,13:35:00,NA,2,2,MOD
508,18/6/2018,12:40:00,NA,2,2,MOD
511,19/6/2018,13:20:00,NA,4,4,MOD
515,20/6/2018,14:05:00,0.143,2,0,MOD
517,21/6/2018,13:10:00,0.16633,4,1,MOD
521,22/6/2018,13:50:00,NA,1,1,MOD
523,23/6/2018,12:55:00,NA,1,1,MOD
528,24/6/2018,13:40:00,0.16,3,0,MOD
529,25/6/2018,12:45:00,0.143,2,1,MOD
532,26/6/2018,13:25:00,NA,4,4,MOD
538,28/6/2018,13:15:00,NA,3,3,MOD
543,29/6/2018,14:00:00,0.141,1,0,MOD
545,30/6/2018,13:05:00,NA,1,1,MOD
549,1/7/2018,13:45:00,0.292,1,0,MOD
551,2/7/2018,12:50:00,NA,1,1,MOD
555,3/7/2018,13:35:00,0.1715,3,1,MOD
557,4/7/2018,12:40:00,NA,2,2,MOD
560,5/7/2018,13:20:00,0.334,4,3,MOD
564,6/7/2018,14:05:00,NA,2,2,MOD
566,7/7/2018,13:10:00,NA,4,4,MOD
570,8/7/2018,13:50:00,0.14,2,1,MOD
572,9/7/2018,12:55:00,NA,3,3,MOD
577,10/7/2018,13:40:00,NA,2,2,MOD
578,11/7/2018,12:45:00,NA,3,3,MOD
581,12/7/2018,13:25:00,0.214,4,2,MOD
587,14/7/2018,13:15:00,0.20875,4,0,MOD
592,15/7/2018,14:00:00,0.135,1,0,MOD
594,16/7/2018,13:05:00,0.167,3,2,MOD
598,17/7/2018,13:45:00,0.132,2,0,MOD
600,18/7/2018,12:50:00,0.156,1,0,MOD
604,19/7/2018,13:35:00,0.08,3,1,MOD
606,20/7/2018,12:40:00,0.121,3,2,MOD
609,21/7/2018,13:20:00,0.4,4,2,MOD
613,22/7/2018,14:05:00,NA,2,2,MOD
