,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
259,12/11/2016,0.1595,0.155625369,0.2055,0.155625369
260,14/11/2016,0.0605,0.068449686,0.05425,0.068449686
261,15/11/2016,0.24325,0.113594281,0.36875,0.113594281
262,16/11/2016,0.13367,0.079105333,0.17967,0.079105333
263,23/11/2016,0.12825,0.131761678,0.131,0.131761678
266,16/12/2016,0.14079,0.050733127,0.15375,0.050733127
267,18/12/2016,0.16625,0.077465778,0.19929,0.072586267
268,19/12/2016,0.16675,0.107796785,0.26075,0.107796785
270,22/12/2016,0.0895,0.048363531,0.22,0.048363531
279,20/3/2017,0.0475,0.055650477,0.0795,0.055650477
280,21/3/2017,0.1805,0.04759007,0.254,0.04759007
281,5/4/2017,0.11775,0.136270812,0.1645,0.136270812
282,13/4/2017,0.0735,0.029873047,0.071,0.029873047
284,15/4/2017,0.172,0.036392894,0.188,0.036392894
285,19/4/2017,0.073125,0.059053938,0.103,0.059053938
286,20/4/2017,0.05275,0.058202518,0.065625,0.058202518
287,21/4/2017,0.031,0.088180195,0.086,0.112372981
288,25/4/2017,0.1035,0.055463129,0.1675,0.055463129
289,26/4/2017,0.113,0.067522081,0.1555,0.067522081
290,28/4/2017,0.13767,0.113137435,0.163,0.113137435
291,2/5/2017,0.075125,0.081884536,0.1095,0.081884536
292,3/5/2017,0.15575,0.105479237,0.18175,0.105479237
293,5/5/2017,0.06375,0.074379786,0.082875,0.074379786
294,6/5/2017,0.14375,0.10511974,0.17225,0.10511974
295,8/5/2017,0.1135,0.142142602,0.175125,0.145101946
296,11/5/2017,0.1325,0.140845392,0.1685,0.140845392
297,12/5/2017,0.09675,0.087521128,0.122125,0.087521128
298,13/5/2017,0.091375,0.09650048,0.11125,0.09650048
299,18/5/2017,0.073,0.086409162,0.102375,0.086409162
300,19/5/2017,0.08075,0.074387481,0.101,0.074387481
301,20/5/2017,0.10825,0.093125564,0.118,0.093125564
302,21/5/2017,0.13,0.074844646,0.168,0.074844646
303,31/5/2017,0.076375,0.050193382,0.090375,0.050193382
304,1/6/2017,0.11375,0.061964688,0.1375,0.061964688
305,2/6/2017,0.082375,0.06669131,0.08175,0.06669131
307,6/6/2017,0.1135,0.069651787,0.129,0.069651787
308,9/6/2017,0.332,0.125998304,0.3375,0.125998304
309,11/6/2017,0.113,0.062005911,0.125,0.062005911
310,13/6/2017,0.034875,0.060055408,0.041375,0.060055408
311,14/6/2017,0.070875,0.087201325,0.066375,0.087201325
312,15/6/2017,0.0415,0.036718171,0.04725,0.036718171
313,16/6/2017,0.057125,0.046932336,0.053,0.046932336
314,17/6/2017,0.10775,0.044808791,0.11625,0.044808791
315,18/6/2017,0.0685,0.051635406,0.067,0.051635406
316,19/6/2017,0.101,0.10041261,0.11075,0.10041261
317,20/6/2017,0.10125,0.120844291,0.12125,0.120844291
318,21/6/2017,0.106875,0.100422283,0.10525,0.100422283
319,22/6/2017,0.088875,0.112087847,0.113375,0.112087847
320,23/6/2017,0.100125,0.114912094,0.088875,0.114912094
321,24/6/2017,0.081375,0.084896164,0.098625,0.084896164
322,25/6/2017,0.129,0.115476699,0.131375,0.115476699
323,26/6/2017,0.086625,0.073724472,0.109,0.073724472
324,27/6/2017,0.0795,0.044558455,0.094,0.044558455
325,28/6/2017,0.145,0.121858957,0.152875,0.121858957
326,3/7/2017,0.1175,0.100661503,0.1255,0.100661503
327,4/7/2017,0.04175,0.066002387,0.05025,0.066002387
328,5/7/2017,0.062375,0.060150346,0.0725,0.060150346
329,6/7/2017,0.041625,0.073356884,0.055875,0.073356884
330,7/7/2017,0.104,0.107412868,0.117125,0.107412868
331,8/7/2017,0.044375,0.062391632,0.05425,0.062391632
332,9/7/2017,0.082625,0.05131033,0.07875,0.05131033
333,10/7/2017,0.05,0.053233796,0.057625,0.053233796
334,11/7/2017,0.058625,0.045282623,0.05375,0.045282623
335,12/7/2017,0.055375,0.064557119,0.06675,0.064557119
336,13/7/2017,0.06025,0.056720545,0.0765,0.056720545
337,18/7/2017,0.124,0.107515221,0.12275,0.107515221
338,19/7/2017,0.074,0.069864166,0.071,0.069864166
339,20/7/2017,0.20025,0.112935341,0.2285,0.112935341
340,22/7/2017,0.06875,0.071109147,0.075125,0.071109147
341,23/7/2017,0.064375,0.072421138,0.0525,0.072421138
342,24/7/2017,0.056,0.056533375,0.068125,0.056533375
343,25/7/2017,0.09225,0.114356685,0.07325,0.114356685
344,26/7/2017,0.07175,0.054022314,0.0825,0.054022314
345,27/7/2017,0.1255,0.069655008,0.12275,0.069655008
346,28/7/2017,0.071125,0.059227008,0.091875,0.059227008
347,29/7/2017,0.09325,0.072640965,0.0885,0.072640965
348,30/7/2017,0.09975,0.085530739,0.095625,0.085530739
349,31/7/2017,0.083125,0.124377921,0.093375,0.124377921
350,1/8/2017,0.114125,0.105397282,0.114125,0.105397282
351,2/8/2017,0.0885,0.112240885,0.098,0.112240885
352,3/8/2017,0.2035,0.184834451,0.198,0.184834451
353,4/8/2017,0.16125,0.073854971,0.15875,0.073854971
354,5/8/2017,0.125,0.106722007,0.1155,0.106722007
355,6/8/2017,0.071875,0.071106137,0.08,0.071106137
356,7/8/2017,0.09625,0.090785967,0.10425,0.090785967
357,8/8/2017,0.1385,0.100341117,0.142875,0.100341117
358,9/8/2017,0.26075,0.187006999,0.28775,0.187006999
359,12/8/2017,0.1505,0.109918799,0.168875,0.109918799
360,13/8/2017,0.063,0.045109158,0.072125,0.045109158
361,14/8/2017,0.1305,0.112602347,0.125,0.112602347
362,15/8/2017,0.062,0.117988473,0.075,0.117988473
363,19/8/2017,0.071125,0.067112774,0.062625,0.067112774
364,20/8/2017,0.1205,0.069948664,0.121,0.069948664
365,21/8/2017,0.107875,0.071421157,0.10825,0.071421157
366,22/8/2017,0.050375,0.074395036,0.04775,0.074395036
367,23/8/2017,0.041875,0.068170984,0.054125,0.068170984
368,24/8/2017,0.101,0.079192409,0.1045,0.079192409
369,26/8/2017,0.169,0.133097469,0.16675,0.133097469
371,28/8/2017,0.1785,0.109211894,0.143375,0.098641499
372,29/8/2017,0.08475,0.055539127,0.095875,0.055539127
373,30/8/2017,0.16325,0.049600639,0.1645,0.049600639
374,31/8/2017,0.095625,0.055870162,0.099875,0.055870162
375,1/9/2017,0.146,0.121242229,0.16825,0.121242229
376,2/9/2017,0.1095,0.150511462,0.167375,0.147747432
377,3/9/2017,0.166,0.138102553,0.189,0.138102553
378,4/9/2017,0.179,0.147312777,0.20375,0.147312777
379,10/9/2017,0.100375,0.08014975,0.124125,0.08014975
380,18/9/2017,0.14025,0.075814454,0.12225,0.062551088
381,19/9/2017,0.1185,0.097309199,0.160375,0.085992256
382,20/9/2017,0.1845,0.124254912,0.1575,0.124254912
384,24/9/2017,0.262,0.255413935,0.28375,0.255413935
385,25/9/2017,0.15825,0.197302517,0.17225,0.197302517
387,29/9/2017,0.085,0.039808789,0.091375,0.039808789
388,30/9/2017,0.11075,0.035876226,0.117,0.035876226
389,1/10/2017,0.1025,0.041135953,0.11125,0.041135953
390,2/10/2017,0.063875,0.031260423,0.071625,0.031260423
391,3/10/2017,0.06475,0.03749468,0.08425,0.03749468
392,4/10/2017,0.0845,0.060842274,0.064875,0.060842274
393,5/10/2017,0.06525,0.075600512,0.079875,0.075600512
394,6/10/2017,0.119,0.102098407,0.14525,0.102098407
395,9/10/2017,0.095,0.101728348,0.123,0.101728348
398,26/10/2017,0.17775,0.069851769,0.201625,0.069851769
399,27/10/2017,0.095,0.07648708,0.141,0.07648708
400,29/10/2017,0.146125,0.080716858,0.1575,0.080716858
401,30/10/2017,0.11825,0.073573356,0.217875,0.074585682
402,31/10/2017,0.218,0.100693441,0.22025,0.100693441
404,14/11/2017,0.104,0.04493077,0.14233,0.04493077
405,18/11/2017,0.12275,0.067447251,0.2155,0.067447251
406,20/11/2017,0.076125,0.069657562,0.110875,0.069657562
407,21/11/2017,0.143085,0.062358508,0.1565,0.062358508
408,22/11/2017,0.153375,0.085782793,0.18421,0.085782793
409,25/11/2017,0.147875,0.099045613,0.2225,0.099045613
411,2/12/2017,0.10825,0.090996665,0.198625,0.095464245
413,12/12/2017,0.123375,0.048561228,0.1585,0.048561228
414,13/12/2017,0.056,0.039691756,0.079,0.039691756
417,19/2/2018,0.06629,0.068610744,0.091875,0.068610744
418,8/3/2018,0.29125,0.150828468,0.404,0.150828468
420,15/3/2018,0.22033,0.098405716,0.334,0.098405716
421,22/3/2018,0.159,0.085843503,0.2125,0.085843503
422,24/3/2018,0.1375,0.107939778,0.26125,0.107939778
423,27/3/2018,0.086,0.059074694,0.14625,0.059074694
424,29/3/2018,0.208,0.156455017,0.2835,0.156455017
427,5/4/2018,0.05575,0.103054551,0.1145,0.103054551
429,11/4/2018,0.096,0.047417916,0.17425,0.047417916
430,12/4/2018,0.045125,0.040413232,0.100125,0.040413232
431,14/4/2018,0.0945,0.029635895,0.116125,0.033749316
432,15/4/2018,0.129625,0.032769309,0.157625,0.032769309
433,16/4/2018,0.086625,0.038668175,0.149375,0.038668175
434,17/4/2018,0.185,0.04463947,0.20875,0.04463947
436,19/4/2018,0.03325,0.044413533,0.06575,0.044413533
