region,num,estacion,metrica,temporal,espacial,valor,collection,min,max
USA,5,SL,n,120,25,739,MODIS,0,0
USA,5,SL,n,30,3,231,MODIS,0,0
USA,5,SL,n,60,3,257,MODIS,0,0
USA,5,SL,n,90,3,265,MODIS,0,0
USA,5,SL,n,120,3,269,MODIS,0,0
USA,6,UH,n,30,5,218,MODIS,0,0
USA,6,UH,n,60,5,227,MODIS,0,0
USA,6,UH,n,90,5,230,MODIS,0,0
USA,6,UH,n,120,5,232,MODIS,0,0
USA,6,UH,n,30,15,601,MODIS,0,0
USA,6,UH,n,60,15,649,MODIS,0,0
USA,6,UH,n,90,15,666,MODIS,0,0
USA,6,UH,n,120,15,685,MODIS,0,0
USA,6,UH,n,30,25,717,MODIS,0,0
USA,6,UH,n,60,25,810,MODIS,0,0
USA,6,UH,n,90,25,850,MODIS,0,0
USA,6,UH,n,120,25,874,MODIS,0,0
USA,1,GS,nrmse,30,3,0.672,MODIS,0,0
USA,1,GS,nrmse,60,3,0.721,MODIS,0,0
USA,1,GS,nrmse,90,3,0.721,MODIS,0,0
USA,1,GS,nrmse,120,3,0.894,MODIS,0,0
USA,1,GS,nrmse,30,5,0.713,MODIS,0,0
USA,1,GS,nrmse,60,5,0.766,MODIS,0,0
USA,1,GS,nrmse,90,5,0.89,MODIS,0,0
USA,1,GS,nrmse,120,5,0.919,MODIS,0,0
USA,1,GS,nrmse,30,15,0.92,MODIS,0,0
USA,1,GS,nrmse,60,15,0.993,MODIS,0,0
USA,1,GS,nrmse,90,15,1.128,MODIS,0,0
USA,1,GS,nrmse,120,15,1.126,MODIS,0,0
USA,1,GS,nrmse,30,25,0.792,MODIS,0,0
USA,1,GS,nrmse,60,25,0.868,MODIS,0,0
USA,1,GS,nrmse,90,25,0.991,MODIS,0,0
USA,1,GS,nrmse,120,25,1.069,MODIS,0,0
USA,2,GT,nrmse,30,3,0.589,MODIS,0,0
USA,2,GT,nrmse,60,3,0.619,MODIS,0,0
USA,2,GT,nrmse,90,3,0.654,MODIS,0,0
USA,2,GT,nrmse,120,3,0.68,MODIS,0,0
USA,2,GT,nrmse,30,5,0.634,MODIS,0,0
USA,2,GT,nrmse,60,5,0.678,MODIS,0,0
USA,2,GT,nrmse,90,5,0.701,MODIS,0,0
USA,2,GT,nrmse,120,5,0.73,MODIS,0,0
USA,2,GT,nrmse,30,15,0.63,MODIS,0,0
USA,2,GT,nrmse,60,15,0.669,MODIS,0,0
USA,2,GT,nrmse,90,15,0.739,MODIS,0,0
USA,2,GT,nrmse,120,15,0.93,MODIS,0,0
USA,2,GT,nrmse,30,25,0.75,MODIS,0,0
USA,2,GT,nrmse,60,25,0.786,MODIS,0,0
USA,2,GT,nrmse,90,25,0.841,MODIS,0,0
USA,2,GT,nrmse,120,25,0.954,MODIS,0,0
USA,3,MS,nrmse,30,3,1.74,MODIS,0,0
USA,3,MS,nrmse,60,3,1.707,MODIS,0,0
USA,3,MS,nrmse,90,3,1.782,MODIS,0,0
USA,3,MS,nrmse,120,3,1.82,MODIS,0,0
USA,3,MS,nrmse,30,5,1.457,MODIS,0,0
USA,3,MS,nrmse,60,5,1.532,MODIS,0,0
USA,3,MS,nrmse,90,5,1.595,MODIS,0,0
USA,3,MS,nrmse,120,5,1.64,MODIS,0,0
USA,3,MS,nrmse,30,15,0.94,MODIS,0,0
USA,3,MS,nrmse,60,15,1.058,MODIS,0,0
USA,3,MS,nrmse,90,15,1.154,MODIS,0,0
USA,3,MS,nrmse,120,15,1.186,MODIS,0,0
USA,3,MS,nrmse,30,25,0.759,MODIS,0,0
USA,3,MS,nrmse,60,25,0.902,MODIS,0,0
USA,3,MS,nrmse,90,25,0.974,MODIS,0,0
USA,3,MS,nrmse,120,25,1.005,MODIS,0,0
USA,4,CT,nrmse,30,3,1.353,MODIS,0,0
USA,4,CT,nrmse,60,3,1.385,MODIS,0,0
USA,4,CT,nrmse,90,3,1.4,MODIS,0,0
USA,4,CT,nrmse,120,3,1.41,MODIS,0,0
USA,4,CT,nrmse,30,5,1.711,MODIS,0,0
USA,4,CT,nrmse,60,5,1.701,MODIS,0,0
USA,4,CT,nrmse,90,5,1.731,MODIS,0,0
USA,4,CT,nrmse,120,5,1.731,MODIS,0,0
USA,4,CT,nrmse,30,15,1.119,MODIS,0,0
USA,4,CT,nrmse,60,15,1.092,MODIS,0,0
USA,4,CT,nrmse,90,15,1.095,MODIS,0,0
USA,4,CT,nrmse,120,15,1.119,MODIS,0,0
USA,4,CT,nrmse,30,25,1.153,MODIS,0,0
USA,4,CT,nrmse,60,25,1.162,MODIS,0,0
USA,4,CT,nrmse,90,25,1.147,MODIS,0,0
USA,4,CT,nrmse,120,25,1.174,MODIS,0,0
USA,6,UH,bias,120,3,0.093,MODIS,0,0
USA,6,UH,n,30,3,95,MODIS,0,0
USA,6,UH,n,60,3,98,MODIS,0,0
USA,6,UH,n,90,3,99,MODIS,0,0
USA,5,SL,nrmse,30,5,1.304,MODIS,0,0
USA,5,SL,nrmse,60,5,1.435,MODIS,0,0
USA,5,SL,nrmse,90,5,1.579,MODIS,0,0
USA,5,SL,nrmse,120,5,1.602,MODIS,0,0
USA,5,SL,nrmse,30,15,0.996,MODIS,0,0
USA,5,SL,nrmse,60,15,1.075,MODIS,0,0
USA,5,SL,nrmse,90,15,1.149,MODIS,0,0
USA,5,SL,nrmse,120,15,1.223,MODIS,0,0
USA,5,SL,nrmse,30,25,0.991,MODIS,0,0
USA,5,SL,nrmse,60,25,1.042,MODIS,0,0
USA,5,SL,nrmse,90,25,1.122,MODIS,0,0
USA,5,SL,nrmse,120,25,1.159,MODIS,0,0
USA,6,UH,nrmse,30,3,0.778,MODIS,0,0
USA,6,UH,nrmse,60,3,0.849,MODIS,0,0
USA,6,UH,nrmse,90,3,0.845,MODIS,0,0
USA,6,UH,nrmse,120,3,0.87,MODIS,0,0
USA,6,UH,nrmse,30,5,0.803,MODIS,0,0
USA,6,UH,nrmse,60,5,0.846,MODIS,0,0
USA,6,UH,nrmse,90,5,0.847,MODIS,0,0
USA,6,UH,nrmse,120,5,0.877,MODIS,0,0
USA,6,UH,nrmse,30,15,0.805,MODIS,0,0
USA,6,UH,nrmse,60,15,0.921,MODIS,0,0
USA,6,UH,nrmse,90,15,0.965,MODIS,0,0
USA,6,UH,nrmse,120,15,0.991,MODIS,0,0
USA,6,UH,nrmse,30,25,0.968,MODIS,0,0
USA,6,UH,nrmse,60,25,1.018,MODIS,0,0
USA,6,UH,nrmse,90,25,1.081,MODIS,0,0
USA,6,UH,nrmse,120,25,1.098,MODIS,0,0
USA,1,GS,r2,30,3,0.803,MODIS,0,0
USA,1,GS,r2,60,3,0.783,MODIS,0,0
USA,1,GS,r2,90,3,0.783,MODIS,0,0
USA,1,GS,r2,120,3,0.696,MODIS,0,0
USA,1,GS,r2,30,5,0.817,MODIS,0,0
USA,1,GS,r2,60,5,0.797,MODIS,0,0
USA,1,GS,r2,90,5,0.736,MODIS,0,0
USA,1,GS,r2,120,5,0.724,MODIS,0,0
USA,1,GS,r2,30,15,0.76,MODIS,0,0
USA,1,GS,r2,60,15,0.74,MODIS,0,0
USA,1,GS,r2,90,15,0.685,MODIS,0,0
USA,1,GS,r2,120,15,0.691,MODIS,0,0
USA,1,GS,r2,30,25,0.807,MODIS,0,0
USA,1,GS,r2,60,25,0.788,MODIS,0,0
USA,1,GS,r2,90,25,0.725,MODIS,0,0
USA,1,GS,r2,120,25,0.689,MODIS,0,0
USA,2,GT,r2,30,3,0.928,MODIS,0,0
USA,2,GT,r2,60,3,0.922,MODIS,0,0
USA,2,GT,r2,90,3,0.91,MODIS,0,0
USA,2,GT,r2,120,3,0.899,MODIS,0,0
USA,2,GT,r2,30,5,0.853,MODIS,0,0
USA,2,GT,r2,60,5,0.824,MODIS,0,0
USA,2,GT,r2,90,5,0.811,MODIS,0,0
USA,2,GT,r2,120,5,0.803,MODIS,0,0
USA,2,GT,r2,30,15,0.821,MODIS,0,0
USA,2,GT,r2,60,15,0.809,MODIS,0,0
USA,2,GT,r2,90,15,0.801,MODIS,0,0
USA,2,GT,r2,120,15,0.7,MODIS,0,0
USA,2,GT,r2,30,25,0.758,MODIS,0,0
USA,2,GT,r2,60,25,0.745,MODIS,0,0
USA,2,GT,r2,90,25,0.734,MODIS,0,0
USA,2,GT,r2,120,25,0.681,MODIS,0,0
USA,3,MS,r2,30,3,0.587,MODIS,0,0
USA,3,MS,r2,60,3,0.608,MODIS,0,0
USA,3,MS,r2,90,3,0.591,MODIS,0,0
USA,3,MS,r2,120,3,0.578,MODIS,0,0
USA,3,MS,r2,30,5,0.682,MODIS,0,0
USA,3,MS,r2,60,5,0.672,MODIS,0,0
USA,3,MS,r2,90,5,0.648,MODIS,0,0
USA,3,MS,r2,120,5,0.541,MODIS,0,0
USA,3,MS,r2,30,15,0.791,MODIS,0,0
USA,3,MS,r2,60,15,0.744,MODIS,0,0
USA,3,MS,r2,90,15,0.694,MODIS,0,0
USA,3,MS,r2,120,15,0.682,MODIS,0,0
USA,3,MS,r2,30,25,0.828,MODIS,0,0
USA,3,MS,r2,60,25,0.762,MODIS,0,0
USA,3,MS,r2,90,25,0.723,MODIS,0,0
USA,3,MS,r2,120,25,0.713,MODIS,0,0
USA,4,CT,r2,30,3,0.59,MODIS,0,0
USA,4,CT,r2,60,3,0.573,MODIS,0,0
USA,4,CT,r2,90,3,0.557,MODIS,0,0
USA,4,CT,r2,120,3,0.558,MODIS,0,0
USA,4,CT,r2,30,5,0.37,MODIS,0,0
USA,4,CT,r2,60,5,0.437,MODIS,0,0
USA,4,CT,r2,90,5,0.463,MODIS,0,0
USA,4,CT,r2,120,5,0.44,MODIS,0,0
USA,4,CT,r2,30,15,0.319,MODIS,0,0
USA,4,CT,r2,60,15,0.365,MODIS,0,0
USA,4,CT,r2,90,15,0.374,MODIS,0,0
USA,4,CT,r2,120,15,0.341,MODIS,0,0
USA,4,CT,r2,30,25,0.243,MODIS,0,0
USA,4,CT,r2,60,25,0.256,MODIS,0,0
USA,4,CT,r2,90,25,0.272,MODIS,0,0
USA,4,CT,r2,120,25,0.246,MODIS,0,0
USA,6,UH,n,120,3,99,MODIS,0,0
USA,5,SL,nrmse,30,3,1.135,MODIS,0,0
USA,5,SL,nrmse,60,3,1.326,MODIS,0,0
USA,5,SL,nrmse,90,3,1.474,MODIS,0,0
USA,5,SL,r2,30,3,0.884,MODIS,0,0
USA,5,SL,r2,60,3,0.794,MODIS,0,0
USA,5,SL,r2,90,3,0.72,MODIS,0,0
USA,5,SL,r2,120,3,0.713,MODIS,0,0
USA,5,SL,r2,30,5,0.802,MODIS,0,0
USA,5,SL,r2,60,5,0.734,MODIS,0,0
USA,5,SL,r2,90,5,0.667,MODIS,0,0
USA,5,SL,r2,120,5,0.66,MODIS,0,0
USA,5,SL,r2,30,15,0.852,MODIS,0,0
USA,5,SL,r2,60,15,0.828,MODIS,0,0
USA,5,SL,r2,90,15,0.808,MODIS,0,0
USA,5,SL,r2,120,15,0.785,MODIS,0,0
USA,6,UH,r2,30,3,0.816,MODIS,0,0
USA,6,UH,r2,60,3,0.88,MODIS,0,0
USA,6,UH,r2,90,3,0.878,MODIS,0,0
USA,6,UH,r2,120,3,0.881,MODIS,0,0
USA,6,UH,r2,30,5,0.804,MODIS,0,0
USA,6,UH,r2,60,5,0.86,MODIS,0,0
USA,6,UH,r2,90,5,0.863,MODIS,0,0
USA,6,UH,r2,120,5,0.86,MODIS,0,0
USA,6,UH,r2,30,15,0.742,MODIS,0,0
USA,6,UH,r2,60,15,0.711,MODIS,0,0
USA,6,UH,r2,90,15,0.699,MODIS,0,0
USA,6,UH,r2,120,15,0.685,MODIS,0,0
USA,5,SL,r2,30,25,0.844,MODIS,0,0
USA,5,SL,r2,60,25,0.825,MODIS,0,0
USA,5,SL,r2,90,25,0.803,MODIS,0,0
USA,5,SL,r2,120,25,0.791,MODIS,0,0
USA,1,GS,reu,30,3,53.57,MODIS,0,0
USA,1,GS,reu,60,3,57.72,MODIS,0,0
USA,1,GS,reu,90,3,57.72,MODIS,0,0
USA,1,GS,reu,120,3,65.36,MODIS,0,0
USA,1,GS,reu,30,5,63.76,MODIS,0,0
USA,1,GS,reu,60,5,67.59,MODIS,0,0
USA,1,GS,reu,90,5,74.01,MODIS,0,0
USA,1,GS,reu,120,5,75.84,MODIS,0,0
USA,1,GS,reu,30,15,80.13,MODIS,0,0
USA,1,GS,reu,60,15,86.28,MODIS,0,0
USA,1,GS,reu,90,15,94.65,MODIS,0,0
USA,1,GS,reu,120,15,94.78,MODIS,0,0
USA,1,GS,reu,30,25,71.39,MODIS,0,0
USA,1,GS,reu,60,25,80.49,MODIS,0,0
USA,1,GS,reu,90,25,84.52,MODIS,0,0
USA,1,GS,reu,120,25,88.67,MODIS,0,0
USA,2,GT,reu,30,3,36.5,MODIS,0,0
USA,2,GT,reu,60,3,41.09,MODIS,0,0
USA,2,GT,reu,90,3,42.78,MODIS,0,0
USA,2,GT,reu,120,3,44.01,MODIS,0,0
USA,2,GT,reu,30,5,39.17,MODIS,0,0
USA,2,GT,reu,60,5,45.98,MODIS,0,0
USA,2,GT,reu,90,5,49.99,MODIS,0,0
USA,2,GT,reu,120,5,55.64,MODIS,0,0
USA,2,GT,reu,30,15,68.71,MODIS,0,0
USA,2,GT,reu,60,15,74.35,MODIS,0,0
USA,2,GT,reu,90,15,87.94,MODIS,0,0
USA,2,GT,reu,120,15,98.86,MODIS,0,0
USA,2,GT,reu,30,25,80,MODIS,0,0
USA,2,GT,reu,60,25,84.84,MODIS,0,0
USA,2,GT,reu,90,25,94.91,MODIS,0,0
USA,2,GT,reu,120,25,102.34,MODIS,0,0
USA,3,MS,reu,30,3,96.55,MODIS,0,0
USA,3,MS,reu,60,3,104.8,MODIS,0,0
USA,3,MS,reu,90,3,105.55,MODIS,0,0
USA,3,MS,reu,120,3,107.97,MODIS,0,0
USA,3,MS,reu,30,5,94.43,MODIS,0,0
USA,3,MS,reu,60,5,102.02,MODIS,0,0
USA,3,MS,reu,90,5,103.92,MODIS,0,0
USA,3,MS,reu,120,5,108.54,MODIS,0,0
USA,3,MS,reu,30,15,75.88,MODIS,0,0
USA,3,MS,reu,60,15,81.75,MODIS,0,0
USA,3,MS,reu,90,15,84.61,MODIS,0,0
USA,3,MS,reu,120,15,84.44,MODIS,0,0
USA,3,MS,reu,30,25,67.66,MODIS,0,0
USA,3,MS,reu,60,25,73.26,MODIS,0,0
USA,3,MS,reu,90,25,75.22,MODIS,0,0
USA,3,MS,reu,120,25,76.23,MODIS,0,0
USA,4,CT,reu,30,3,102.58,MODIS,0,0
USA,4,CT,reu,60,3,105.17,MODIS,0,0
USA,4,CT,reu,90,3,105.04,MODIS,0,0
USA,4,CT,reu,120,3,109.3,MODIS,0,0
USA,4,CT,reu,30,5,21.18,MODIS,0,0
USA,4,CT,reu,60,5,33.03,MODIS,0,0
USA,4,CT,reu,90,5,75.65,MODIS,0,0
USA,4,CT,reu,120,5,50.81,MODIS,0,0
USA,4,CT,reu,30,15,46.7,MODIS,0,0
USA,4,CT,reu,60,15,30.76,MODIS,0,0
USA,4,CT,reu,90,15,15.39,MODIS,0,0
USA,4,CT,reu,120,15,24.12,MODIS,0,0
USA,4,CT,reu,30,25,55.54,MODIS,0,0
USA,4,CT,reu,60,25,44.15,MODIS,0,0
USA,4,CT,reu,90,25,35.06,MODIS,0,0
USA,4,CT,reu,120,25,43.44,MODIS,0,0
USA,5,SL,nrmse,120,3,1.497,MODIS,0,0
USA,6,UH,r2,30,25,0.659,MODIS,0,0
USA,6,UH,r2,60,25,0.663,MODIS,0,0
USA,6,UH,r2,90,25,0.637,MODIS,0,0
USA,5,SL,reu,30,3,88.45,MODIS,0,0
USA,5,SL,reu,60,3,85.23,MODIS,0,0
USA,5,SL,reu,90,3,86.79,MODIS,0,0
USA,5,SL,reu,120,3,85.72,MODIS,0,0
USA,5,SL,reu,30,3,88.45,MODIS,0,0
USA,5,SL,reu,30,5,96.16,MODIS,0,0
USA,5,SL,reu,60,5,94.05,MODIS,0,0
USA,5,SL,reu,90,5,97.7,MODIS,0,0
USA,5,SL,reu,120,5,96.78,MODIS,0,0
USA,5,SL,reu,30,15,57.78,MODIS,0,0
USA,5,SL,reu,60,15,61.88,MODIS,0,0
USA,5,SL,reu,90,15,65.03,MODIS,0,0
USA,5,SL,reu,120,15,69.28,MODIS,0,0
USA,5,SL,reu,30,25,62.09,MODIS,0,0
USA,5,SL,reu,60,25,65.19,MODIS,0,0
USA,5,SL,reu,90,25,69.92,MODIS,0,0
USA,5,SL,reu,120,25,72.96,MODIS,0,0
USA,6,UH,reu,30,3,42.97,MODIS,0,0
USA,6,UH,reu,60,3,110.33,MODIS,0,0
USA,6,UH,reu,90,3,110.57,MODIS,0,0
USA,6,UH,reu,120,3,121.43,MODIS,0,0
USA,6,UH,reu,30,5,59.97,MODIS,0,0
USA,6,UH,reu,60,5,113.02,MODIS,0,0
USA,6,UH,reu,90,5,111.72,MODIS,0,0
USA,6,UH,reu,120,5,118.56,MODIS,0,0
USA,6,UH,reu,30,15,80.11,MODIS,0,0
USA,6,UH,reu,60,15,103.75,MODIS,0,0
USA,6,UH,reu,90,15,110.66,MODIS,0,0
USA,6,UH,reu,120,15,110.67,MODIS,0,0
USA,1,GS,rmse,30,3,0.067,MODIS,0,0
USA,1,GS,rmse,60,3,0.073,MODIS,0,0
USA,1,GS,rmse,90,3,0.073,MODIS,0,0
USA,1,GS,rmse,120,3,0.091,MODIS,0,0
USA,1,GS,rmse,30,5,0.074,MODIS,0,0
USA,1,GS,rmse,60,5,0.081,MODIS,0,0
USA,1,GS,rmse,90,5,0.094,MODIS,0,0
USA,1,GS,rmse,120,5,0.098,MODIS,0,0
USA,1,GS,rmse,30,15,0.1,MODIS,0,0
USA,1,GS,rmse,60,15,0.11,MODIS,0,0
USA,1,GS,rmse,90,15,0.126,MODIS,0,0
USA,1,GS,rmse,120,15,0.127,MODIS,0,0
USA,1,GS,rmse,30,25,0.089,MODIS,0,0
USA,1,GS,rmse,60,25,0.1,MODIS,0,0
USA,1,GS,rmse,90,25,0.114,MODIS,0,0
USA,1,GS,rmse,120,25,0.123,MODIS,0,0
USA,2,GT,rmse,30,3,0.07,MODIS,0,0
USA,2,GT,rmse,60,3,0.072,MODIS,0,0
USA,2,GT,rmse,90,3,0.075,MODIS,0,0
USA,2,GT,rmse,120,3,0.077,MODIS,0,0
USA,2,GT,rmse,30,5,0.061,MODIS,0,0
USA,2,GT,rmse,60,5,0.067,MODIS,0,0
USA,2,GT,rmse,90,5,0.069,MODIS,0,0
USA,2,GT,rmse,120,5,0.072,MODIS,0,0
USA,2,GT,rmse,30,15,0.074,MODIS,0,0
USA,2,GT,rmse,60,15,0.081,MODIS,0,0
USA,2,GT,rmse,90,15,0.09,MODIS,0,0
USA,2,GT,rmse,120,15,0.114,MODIS,0,0
USA,2,GT,rmse,30,25,0.091,MODIS,0,0
USA,2,GT,rmse,60,25,0.098,MODIS,0,0
USA,2,GT,rmse,90,25,0.106,MODIS,0,0
USA,2,GT,rmse,120,25,0.121,MODIS,0,0
USA,3,MS,rmse,30,3,0.304,MODIS,0,0
USA,3,MS,rmse,60,3,0.322,MODIS,0,0
USA,3,MS,rmse,90,3,0.329,MODIS,0,0
USA,3,MS,rmse,120,3,0.336,MODIS,0,0
USA,3,MS,rmse,30,5,0.196,MODIS,0,0
USA,3,MS,rmse,60,5,0.213,MODIS,0,0
USA,3,MS,rmse,90,5,0.221,MODIS,0,0
USA,3,MS,rmse,120,5,0.228,MODIS,0,0
USA,3,MS,rmse,30,15,0.11,MODIS,0,0
USA,3,MS,rmse,60,15,0.126,MODIS,0,0
USA,3,MS,rmse,90,15,0.137,MODIS,0,0
USA,3,MS,rmse,120,15,0.141,MODIS,0,0
USA,3,MS,rmse,30,25,0.089,MODIS,0,0
USA,3,MS,rmse,60,25,0.108,MODIS,0,0
USA,3,MS,rmse,90,25,0.118,MODIS,0,0
USA,3,MS,rmse,120,25,0.121,MODIS,0,0
USA,4,CT,rmse,30,3,0.156,MODIS,0,0
USA,4,CT,rmse,60,3,0.158,MODIS,0,0
USA,4,CT,rmse,90,3,0.16,MODIS,0,0
USA,4,CT,rmse,120,3,0.161,MODIS,0,0
USA,4,CT,rmse,30,5,0.196,MODIS,0,0
USA,4,CT,rmse,60,5,0.194,MODIS,0,0
USA,4,CT,rmse,90,5,0.197,MODIS,0,0
USA,4,CT,rmse,120,5,0.197,MODIS,0,0
USA,4,CT,rmse,30,15,0.127,MODIS,0,0
USA,4,CT,rmse,60,15,0.126,MODIS,0,0
USA,4,CT,rmse,90,15,0.126,MODIS,0,0
USA,4,CT,rmse,120,15,0.129,MODIS,0,0
USA,4,CT,rmse,30,25,0.131,MODIS,0,0
USA,4,CT,rmse,60,25,0.134,MODIS,0,0
USA,4,CT,rmse,90,25,0.132,MODIS,0,0
USA,4,CT,rmse,120,25,0.136,MODIS,0,0
USA,6,UH,r2,120,25,0.633,MODIS,0,0
USA,6,UH,reu,30,25,94.5,MODIS,0,0
USA,6,UH,reu,60,25,111.89,MODIS,0,0
USA,6,UH,reu,90,25,117.93,MODIS,0,0
USA,5,SL,rmse,90,3,0.174,MODIS,0,0
USA,5,SL,rmse,120,5,0.179,MODIS,0,0
USA,5,SL,rmse,90,5,0.177,MODIS,0,0
USA,5,SL,rmse,120,3,0.177,MODIS,0,0
USA,5,SL,rmse,60,5,0.161,MODIS,0,0
USA,5,SL,rmse,60,3,0.157,MODIS,0,0
USA,5,SL,rmse,120,15,0.151,MODIS,0,0
USA,5,SL,rmse,120,25,0.147,MODIS,0,0
USA,5,SL,rmse,30,5,0.146,MODIS,0,0
USA,5,SL,rmse,90,15,0.141,MODIS,0,0
USA,5,SL,rmse,90,25,0.141,MODIS,0,0
USA,5,SL,rmse,30,3,0.138,MODIS,0,0
USA,5,SL,rmse,60,15,0.133,MODIS,0,0
USA,5,SL,rmse,60,25,0.131,MODIS,0,0
USA,5,SL,rmse,30,25,0.125,MODIS,0,0
USA,5,SL,rmse,30,15,0.123,MODIS,0,0
USA,6,UH,rmse,30,5,0.101,MODIS,0,0
USA,6,UH,rmse,60,5,0.105,MODIS,0,0
USA,6,UH,rmse,90,5,0.107,MODIS,0,0
USA,6,UH,rmse,120,5,0.111,MODIS,0,0
USA,6,UH,rmse,30,15,0.092,MODIS,0,0
USA,6,UH,rmse,60,15,0.108,MODIS,0,0
USA,6,UH,rmse,90,15,0.114,MODIS,0,0
USA,6,UH,rmse,120,15,0.117,MODIS,0,0
USA,6,UH,rmse,30,25,0.12,MODIS,0,0
USA,6,UH,rmse,60,25,0.13,MODIS,0,0
USA,6,UH,rmse,90,25,0.14,MODIS,0,0
USA,6,UH,rmse,120,25,0.142,MODIS,0,0
USA,2,GT,media,0,0,0,MODIS,0,0
USA,2,GT,sd,0,0,0,MODIS,0,0
USA,2,GT,rmse promedio espacial,0,3,0.074,MODIS,0.07,0.077
USA,1,GS,rmse promedio espacial,0,5,0.087,MODIS,0.074,0.098
USA,1,GS,rmse promedio espacial,0,15,0.116,MODIS,0.1,0.127
USA,1,GS,rmse promedio espacial,0,25,0.106,MODIS,0.089,0.123
USA,3,MS,rmse promedio espacial,0,3,0.323,MODIS,0.304,0.336
USA,2,GT,rmse promedio espacial,0,5,0.067,MODIS,0.061,0.072
USA,2,GT,rmse promedio espacial,0,15,0.09,MODIS,0.074,0.114
USA,2,GT,rmse promedio espacial,0,25,0.104,MODIS,0.091,0.121
USA,4,CT,rmse promedio espacial,0,3,0.159,MODIS,0.156,0.161
USA,3,MS,rmse promedio espacial,0,5,0.214,MODIS,0.196,0.228
USA,3,MS,rmse promedio espacial,0,15,0.128,MODIS,0.11,0.141
USA,3,MS,rmse promedio espacial,0,25,0.109,MODIS,0.089,0.121
USA,5,SL,rmse promedio espacial,0,3,0.161,MODIS,0.138,0.177
USA,4,CT,rmse promedio espacial,0,5,0.196,MODIS,0.194,0.197
USA,4,CT,rmse promedio espacial,0,15,0.127,MODIS,0.126,0.129
USA,4,CT,rmse promedio espacial,0,25,0.133,MODIS,0.131,0.136
USA,6,UH,reu,120,25,117.95,MODIS,0,0
USA,5,SL,rmse promedio espacial,0,5,0.166,MODIS,0.146,0.179
USA,5,SL,rmse promedio espacial,0,15,0.137,MODIS,0.123,0.151
USA,5,SL,rmse promedio espacial,0,25,0.136,MODIS,0.125,0.147
USA,6,UH,rmse promedio espacial,0,3,0.126,MODIS,0.121,0.13
USA,6,UH,rmse promedio espacial,0,5,0.106,MODIS,0.101,0.111
USA,6,UH,rmse promedio espacial,0,15,0.108,MODIS,0.092,0.117
USA,6,UH,rmse promedio espacial,0,25,0.133,MODIS,0.12,0.142
USA,1,GS,reu promedio espacial,0,3,58.5925,MODIS,53.57,65.36
USA,1,GS,reu promedio espacial,0,5,70.3,MODIS,63.76,75.84
USA,1,GS,reu promedio espacial,0,15,88.96,MODIS,80.13,94.78
USA,1,GS,reu promedio espacial,0,25,81.2675,MODIS,71.39,88.67
USA,2,GT,reu promedio espacial,0,3,41.095,MODIS,36.5,44.01
USA,2,GT,reu promedio espacial,0,5,47.695,MODIS,39.17,55.64
USA,2,GT,reu promedio espacial,0,15,82.465,MODIS,68.71,98.86
USA,2,GT,reu promedio espacial,0,25,90.5225,MODIS,80,102.34
USA,3,MS,reu promedio espacial,0,3,103.7175,MODIS,96.55,107.97
USA,3,MS,reu promedio espacial,0,5,102.2275,MODIS,94.43,108.54
USA,3,MS,reu promedio espacial,0,15,81.67,MODIS,75.88,84.61
USA,3,MS,reu promedio espacial,0,25,73.0925,MODIS,67.66,76.23
USA,4,CT,reu promedio espacial,0,3,105.5225,MODIS,102.58,109.3
USA,4,CT,reu promedio espacial,0,5,45.1675,MODIS,21.18,75.65
USA,4,CT,reu promedio espacial,0,15,29.2425,MODIS,15.39,46.7
USA,4,CT,reu promedio espacial,0,25,44.5475,MODIS,35.06,55.54
USA,6,UH,rmse,30,3,0.121,MODIS,0,0
USA,5,SL,reu promedio espacial,0,5,96.1725,MODIS,94.05,97.7
USA,5,SL,reu promedio espacial,0,15,63.4925,MODIS,57.78,69.28
USA,5,SL,reu promedio espacial,0,25,67.54,MODIS,62.09,72.96
USA,6,UH,reu promedio espacial,0,3,96.325,MODIS,42.97,121.43
USA,6,UH,reu promedio espacial,0,5,100.8175,MODIS,59.97,118.56
USA,6,UH,reu promedio espacial,0,15,101.2975,MODIS,80.11,110.67
USA,6,UH,reu promedio espacial,0,25,110.5675,MODIS,94.5,117.95
USA,2,GT,r2 promedio espacial,0,3,0.915,MODIS,0.899,0.928
USA,1,GS,r2 promedio espacial,0,5,0.769,MODIS,0.724,0.817
USA,1,GS,r2 promedio espacial,0,15,0.719,MODIS,0.685,0.76
USA,1,GS,r2 promedio espacial,0,25,0.752,MODIS,0.689,0.807
USA,3,MS,r2 promedio espacial,0,3,0.591,MODIS,0.578,0.608
USA,2,GT,r2 promedio espacial,0,5,0.823,MODIS,0.803,0.853
USA,2,GT,r2 promedio espacial,0,15,0.783,MODIS,0.7,0.821
USA,2,GT,r2 promedio espacial,0,25,0.729,MODIS,0.681,0.758
USA,4,CT,r2 promedio espacial,0,3,0.57,MODIS,0.557,0.59
USA,3,MS,r2 promedio espacial,0,5,0.661,MODIS,0.641,0.682
USA,3,MS,r2 promedio espacial,0,15,0.728,MODIS,0.682,0.791
USA,3,MS,r2 promedio espacial,0,25,0.757,MODIS,0.713,0.828
USA,5,SL,r2 promedio espacial,0,3,0.778,MODIS,0.713,0.884
USA,4,CT,r2 promedio espacial,0,5,0.427,MODIS,0.37,0.463
USA,4,CT,r2 promedio espacial,0,15,0.35,MODIS,0.319,0.374
